cpd00443_c	rxn02201_c
rxn02201_c	cpd00683_c
cpd00443_c	rxn02201_c
rxn02201_c	cpd00012_c
cpd00443_c	rxn02201_c
rxn02201_c	cpd00067_c
cpd02920_c	rxn02201_c
rxn02201_c	cpd00683_c
cpd02920_c	rxn02201_c
rxn02201_c	cpd00012_c
cpd02920_c	rxn02201_c
rxn02201_c	cpd00067_c
cpd00226_c	rxn00836_c
rxn00836_c	cpd00012_c
cpd00226_c	rxn00836_c
rxn00836_c	cpd00114_c
cpd00226_c	rxn00836_c
rxn00836_c	cpd00067_c
cpd00103_c	rxn00836_c
rxn00836_c	cpd00012_c
cpd00103_c	rxn00836_c
rxn00836_c	cpd00114_c
cpd00103_c	rxn00836_c
rxn00836_c	cpd00067_c
cpd01759_c	rxn00390_c
rxn00390_c	cpd00049_c
rxn00390_c	cpd01759_c
cpd00049_c	rxn00390_c
cpd01759_c	rxn00390_c
rxn00390_c	cpd00041_c
rxn00390_c	cpd01759_c
cpd00041_c	rxn00390_c
cpd00001_c	rxn00390_c
rxn00390_c	cpd00049_c
rxn00390_c	cpd00001_c
cpd00049_c	rxn00390_c
cpd00001_c	rxn00390_c
rxn00390_c	cpd00041_c
rxn00390_c	cpd00001_c
cpd00041_c	rxn00390_c
cpd00054_c	rxn00423_c
rxn00423_c	cpd00722_c
cpd00054_c	rxn00423_c
rxn00423_c	cpd00010_c
cpd00022_c	rxn00423_c
rxn00423_c	cpd00722_c
cpd00022_c	rxn00423_c
rxn00423_c	cpd00010_c
cpd00002_c	rxn00364_c
rxn00364_c	cpd00096_c
cpd00002_c	rxn00364_c
rxn00364_c	cpd00008_c
cpd00046_c	rxn00364_c
rxn00364_c	cpd00096_c
cpd00046_c	rxn00364_c
rxn00364_c	cpd00008_c
cpd00067_c	rxn00364_c
rxn00364_c	cpd00096_c
cpd00067_c	rxn00364_c
rxn00364_c	cpd00008_c
cpd00037_c	rxn03408_c
rxn03408_c	cpd03495_c
rxn03408_c	cpd00037_c
cpd03495_c	rxn03408_c
cpd00037_c	rxn03408_c
rxn03408_c	cpd00014_c
rxn03408_c	cpd00037_c
cpd00014_c	rxn03408_c
cpd03494_c	rxn03408_c
rxn03408_c	cpd03495_c
rxn03408_c	cpd03494_c
cpd03495_c	rxn03408_c
cpd03494_c	rxn03408_c
rxn03408_c	cpd00014_c
rxn03408_c	cpd03494_c
cpd00014_c	rxn03408_c
cpd00658_c	rxn02177_c
rxn02177_c	cpd00020_c
cpd00658_c	rxn02177_c
rxn02177_c	cpd02566_c
cpd00001_c	rxn02177_c
rxn02177_c	cpd00020_c
cpd00001_c	rxn02177_c
rxn02177_c	cpd02566_c
cpd11440_c	rxn05250_c
rxn05250_c	cpd00018_c
cpd11440_c	rxn05250_c
rxn05250_c	cpd00012_c
cpd11440_c	rxn05250_c
rxn05250_c	cpd11441_c
cpd00002_c	rxn05250_c
rxn05250_c	cpd00018_c
cpd00002_c	rxn05250_c
rxn05250_c	cpd00012_c
cpd00002_c	rxn05250_c
rxn05250_c	cpd11441_c
cpd00010_c	rxn05250_c
rxn05250_c	cpd00018_c
cpd00010_c	rxn05250_c
rxn05250_c	cpd00012_c
cpd00010_c	rxn05250_c
rxn05250_c	cpd11441_c
cpd00842_c	rxn01452_c
rxn01452_c	cpd00067_c
rxn01452_c	cpd00842_c
cpd00067_c	rxn01452_c
cpd00842_c	rxn01452_c
rxn01452_c	cpd00279_c
rxn01452_c	cpd00842_c
cpd00279_c	rxn01452_c
cpd00842_c	rxn01452_c
rxn01452_c	cpd00005_c
rxn01452_c	cpd00842_c
cpd00005_c	rxn01452_c
cpd00006_c	rxn01452_c
rxn01452_c	cpd00067_c
rxn01452_c	cpd00006_c
cpd00067_c	rxn01452_c
cpd00006_c	rxn01452_c
rxn01452_c	cpd00279_c
rxn01452_c	cpd00006_c
cpd00279_c	rxn01452_c
cpd00006_c	rxn01452_c
rxn01452_c	cpd00005_c
rxn01452_c	cpd00006_c
cpd00005_c	rxn01452_c
cpd00001_c	rxn00022_c
rxn00022_c	cpd00027_c
cpd00179_c	rxn00022_c
rxn00022_c	cpd00027_c
cpd00137_c	rxn00973_c
rxn00973_c	cpd00260_c
rxn00973_c	cpd00137_c
cpd00260_c	rxn00973_c
cpd01211_c	rxn04031_c
rxn04031_c	cpd00013_c
rxn04031_c	cpd01211_c
cpd00013_c	rxn04031_c
cpd01211_c	rxn04031_c
rxn04031_c	cpd04536_c
rxn04031_c	cpd01211_c
cpd04536_c	rxn04031_c
cpd00001_c	rxn04031_c
rxn04031_c	cpd00013_c
rxn04031_c	cpd00001_c
cpd00013_c	rxn04031_c
cpd00001_c	rxn04031_c
rxn04031_c	cpd04536_c
rxn04031_c	cpd00001_c
cpd04536_c	rxn04031_c
cpd00067_c	rxn04031_c
rxn04031_c	cpd00013_c
rxn04031_c	cpd00067_c
cpd00013_c	rxn04031_c
cpd00067_c	rxn04031_c
rxn04031_c	cpd04536_c
rxn04031_c	cpd00067_c
cpd04536_c	rxn04031_c
cpd00039_c	rxn00322_c
rxn00322_c	cpd01155_c
cpd00039_c	rxn00322_c
rxn00322_c	cpd00011_c
cpd00067_c	rxn00322_c
rxn00322_c	cpd01155_c
cpd00067_c	rxn00322_c
rxn00322_c	cpd00011_c
cpd00010_c	rxn05457_c
rxn05457_c	cpd01695_c
rxn05457_c	cpd00010_c
cpd01695_c	rxn05457_c
cpd00010_c	rxn05457_c
rxn05457_c	cpd11493_c
rxn05457_c	cpd00010_c
cpd11493_c	rxn05457_c
cpd11466_c	rxn05457_c
rxn05457_c	cpd01695_c
rxn05457_c	cpd11466_c
cpd01695_c	rxn05457_c
cpd11466_c	rxn05457_c
rxn05457_c	cpd11493_c
rxn05457_c	cpd11466_c
cpd11493_c	rxn05457_c
cpd00026_c	rxn10278_c
rxn10278_c	cpd00014_c
rxn10278_c	cpd00026_c
cpd00014_c	rxn10278_c
cpd00026_c	rxn10278_c
rxn10278_c	cpd15735_c
rxn10278_c	cpd00026_c
cpd15735_c	rxn10278_c
cpd15744_c	rxn10278_c
rxn10278_c	cpd00014_c
rxn10278_c	cpd15744_c
cpd00014_c	rxn10278_c
cpd15744_c	rxn10278_c
rxn10278_c	cpd15735_c
rxn10278_c	cpd15744_c
cpd15735_c	rxn10278_c
cpd00003_c	rxn04271_c
rxn04271_c	cpd08740_c
rxn04271_c	cpd00003_c
cpd08740_c	rxn04271_c
cpd00003_c	rxn04271_c
rxn04271_c	cpd00067_c
rxn04271_c	cpd00003_c
cpd00067_c	rxn04271_c
cpd00003_c	rxn04271_c
rxn04271_c	cpd00004_c
rxn04271_c	cpd00003_c
cpd00004_c	rxn04271_c
cpd00001_c	rxn04271_c
rxn04271_c	cpd08740_c
rxn04271_c	cpd00001_c
cpd08740_c	rxn04271_c
cpd00001_c	rxn04271_c
rxn04271_c	cpd00067_c
rxn04271_c	cpd00001_c
cpd00067_c	rxn04271_c
cpd00001_c	rxn04271_c
rxn04271_c	cpd00004_c
rxn04271_c	cpd00001_c
cpd00004_c	rxn04271_c
cpd08739_c	rxn04271_c
rxn04271_c	cpd08740_c
rxn04271_c	cpd08739_c
cpd08740_c	rxn04271_c
cpd08739_c	rxn04271_c
rxn04271_c	cpd00067_c
rxn04271_c	cpd08739_c
cpd00067_c	rxn04271_c
cpd08739_c	rxn04271_c
rxn04271_c	cpd00004_c
rxn04271_c	cpd08739_c
cpd00004_c	rxn04271_c
cpd11492_c	rxn05392_c
rxn05392_c	cpd11529_c
cpd11492_c	rxn05392_c
rxn05392_c	cpd00011_c
cpd11492_c	rxn05392_c
rxn05392_c	cpd11493_c
cpd11528_c	rxn05392_c
rxn05392_c	cpd11529_c
cpd11528_c	rxn05392_c
rxn05392_c	cpd00011_c
cpd11528_c	rxn05392_c
rxn05392_c	cpd11493_c
cpd00246_c	rxn01358_c
rxn01358_c	cpd00226_c
rxn01358_c	cpd00246_c
cpd00226_c	rxn01358_c
cpd00246_c	rxn01358_c
rxn01358_c	cpd00475_c
rxn01358_c	cpd00246_c
cpd00475_c	rxn01358_c
cpd00009_c	rxn01358_c
rxn01358_c	cpd00226_c
rxn01358_c	cpd00009_c
cpd00226_c	rxn01358_c
cpd00009_c	rxn01358_c
rxn01358_c	cpd00475_c
rxn01358_c	cpd00009_c
cpd00475_c	rxn01358_c
cpd00206_c	rxn01219_c
rxn01219_c	cpd00008_c
cpd00206_c	rxn01219_c
rxn01219_c	cpd00533_c
cpd00002_c	rxn01219_c
rxn01219_c	cpd00008_c
cpd00002_c	rxn01219_c
rxn01219_c	cpd00533_c
cpd00067_c	rxn01219_c
rxn01219_c	cpd00008_c
cpd00067_c	rxn01219_c
rxn01219_c	cpd00533_c
cpd02234_c	rxn02168_c
rxn02168_c	cpd00650_c
rxn02168_c	cpd02234_c
cpd00650_c	rxn02168_c
cpd02234_c	rxn02168_c
rxn02168_c	cpd00001_c
rxn02168_c	cpd02234_c
cpd00001_c	rxn02168_c
cpd02227_c	rxn05958_c
rxn05958_c	cpd08636_c
cpd02227_c	rxn05958_c
rxn05958_c	cpd00135_c
cpd00068_c	rxn00519_c
rxn00519_c	cpd00090_c
rxn00519_c	cpd00068_c
cpd00090_c	rxn00519_c
cpd00068_c	rxn00519_c
rxn00519_c	cpd00011_c
rxn00519_c	cpd00068_c
cpd00011_c	rxn00519_c
cpd00068_c	rxn00519_c
rxn00519_c	cpd00061_c
rxn00519_c	cpd00068_c
cpd00061_c	rxn00519_c
cpd00032_c	rxn00519_c
rxn00519_c	cpd00090_c
rxn00519_c	cpd00032_c
cpd00090_c	rxn00519_c
cpd00032_c	rxn00519_c
rxn00519_c	cpd00011_c
rxn00519_c	cpd00032_c
cpd00011_c	rxn00519_c
cpd00032_c	rxn00519_c
rxn00519_c	cpd00061_c
rxn00519_c	cpd00032_c
cpd00061_c	rxn00519_c
cpd00020_c	rxn00258_c
rxn00258_c	cpd00022_c
rxn00258_c	cpd00020_c
cpd00022_c	rxn00258_c
cpd00020_c	rxn00258_c
rxn00258_c	cpd00032_c
rxn00258_c	cpd00020_c
cpd00032_c	rxn00258_c
cpd00070_c	rxn00258_c
rxn00258_c	cpd00022_c
rxn00258_c	cpd00070_c
cpd00022_c	rxn00258_c
cpd00070_c	rxn00258_c
rxn00258_c	cpd00032_c
rxn00258_c	cpd00070_c
cpd00032_c	rxn00258_c
cpd02375_c	rxn00800_c
rxn00800_c	cpd00106_c
rxn00800_c	cpd02375_c
cpd00106_c	rxn00800_c
cpd02375_c	rxn00800_c
rxn00800_c	cpd00018_c
rxn00800_c	cpd02375_c
cpd00018_c	rxn00800_c
cpd00052_c	rxn09177_c
rxn09177_c	cpd02666_c
cpd00052_c	rxn09177_c
rxn09177_c	cpd00046_c
cpd00052_c	rxn09177_c
rxn09177_c	cpd00067_c
cpd00052_c	rxn09177_c
rxn09177_c	cpd00012_c
cpd00084_c	rxn09177_c
rxn09177_c	cpd02666_c
cpd00084_c	rxn09177_c
rxn09177_c	cpd00046_c
cpd00084_c	rxn09177_c
rxn09177_c	cpd00067_c
cpd00084_c	rxn09177_c
rxn09177_c	cpd00012_c
cpd02201_c	rxn09177_c
rxn09177_c	cpd02666_c
cpd02201_c	rxn09177_c
rxn09177_c	cpd00046_c
cpd02201_c	rxn09177_c
rxn09177_c	cpd00067_c
cpd02201_c	rxn09177_c
rxn09177_c	cpd00012_c
cpd00003_c	rxn00211_c
rxn00211_c	cpd00004_c
rxn00211_c	cpd00003_c
cpd00004_c	rxn00211_c
cpd00003_c	rxn00211_c
rxn00211_c	cpd00144_c
rxn00211_c	cpd00003_c
cpd00144_c	rxn00211_c
cpd00003_c	rxn00211_c
rxn00211_c	cpd00067_c
rxn00211_c	cpd00003_c
cpd00067_c	rxn00211_c
cpd00001_c	rxn00211_c
rxn00211_c	cpd00004_c
rxn00211_c	cpd00001_c
cpd00004_c	rxn00211_c
cpd00001_c	rxn00211_c
rxn00211_c	cpd00144_c
rxn00211_c	cpd00001_c
cpd00144_c	rxn00211_c
cpd00001_c	rxn00211_c
rxn00211_c	cpd00067_c
rxn00211_c	cpd00001_c
cpd00067_c	rxn00211_c
cpd00026_c	rxn00211_c
rxn00211_c	cpd00004_c
rxn00211_c	cpd00026_c
cpd00004_c	rxn00211_c
cpd00026_c	rxn00211_c
rxn00211_c	cpd00144_c
rxn00211_c	cpd00026_c
cpd00144_c	rxn00211_c
cpd00026_c	rxn00211_c
rxn00211_c	cpd00067_c
rxn00211_c	cpd00026_c
cpd00067_c	rxn00211_c
cpd00002_c	rxn01210_c
rxn01210_c	cpd00009_c
cpd00002_c	rxn01210_c
rxn01210_c	cpd03524_c
cpd00002_c	rxn01210_c
rxn01210_c	cpd00067_c
cpd00002_c	rxn01210_c
rxn01210_c	cpd00008_c
cpd00201_c	rxn01210_c
rxn01210_c	cpd00009_c
cpd00201_c	rxn01210_c
rxn01210_c	cpd03524_c
cpd00201_c	rxn01210_c
rxn01210_c	cpd00067_c
cpd00201_c	rxn01210_c
rxn01210_c	cpd00008_c
cpd00023_c	rxn01210_c
rxn01210_c	cpd00009_c
cpd00023_c	rxn01210_c
rxn01210_c	cpd03524_c
cpd00023_c	rxn01210_c
rxn01210_c	cpd00067_c
cpd00023_c	rxn01210_c
rxn01210_c	cpd00008_c
cpd00022_c	rxn00192_c
rxn00192_c	cpd00477_c
cpd00022_c	rxn00192_c
rxn00192_c	cpd00067_c
cpd00022_c	rxn00192_c
rxn00192_c	cpd00010_c
cpd00023_c	rxn00192_c
rxn00192_c	cpd00477_c
cpd00023_c	rxn00192_c
rxn00192_c	cpd00067_c
cpd00023_c	rxn00192_c
rxn00192_c	cpd00010_c
cpd00009_c	rxn01218_c
rxn01218_c	cpd00001_c
cpd00654_c	rxn01218_c
rxn01218_c	cpd00001_c
cpd00009_c	rxn01218_c
rxn01218_c	cpd00206_c
cpd00654_c	rxn01218_c
rxn01218_c	cpd00206_c
cpd11503_c	rxn05367_c
rxn05367_c	cpd11504_c
cpd11503_c	rxn05367_c
rxn05367_c	cpd00011_c
cpd11503_c	rxn05367_c
rxn05367_c	cpd11493_c
cpd11492_c	rxn05367_c
rxn05367_c	cpd11504_c
cpd11492_c	rxn05367_c
rxn05367_c	cpd00011_c
cpd11492_c	rxn05367_c
rxn05367_c	cpd11493_c
cpd00002_c	rxn01199_c
rxn01199_c	cpd00008_c
cpd00002_c	rxn01199_c
rxn01199_c	cpd00067_c
cpd00002_c	rxn01199_c
rxn01199_c	cpd00198_c
cpd00259_c	rxn01199_c
rxn01199_c	cpd00008_c
cpd00259_c	rxn01199_c
rxn01199_c	cpd00067_c
cpd00259_c	rxn01199_c
rxn01199_c	cpd00198_c
cpd00072_c	rxn00545_c
rxn00545_c	cpd00067_c
cpd00072_c	rxn00545_c
rxn00545_c	cpd00008_c
cpd00072_c	rxn00545_c
rxn00545_c	cpd00290_c
cpd00002_c	rxn00545_c
rxn00545_c	cpd00067_c
cpd00002_c	rxn00545_c
rxn00545_c	cpd00008_c
cpd00002_c	rxn00545_c
rxn00545_c	cpd00290_c
cpd15317_c	rxn08807_c
rxn08807_c	cpd00067_c
rxn08807_c	cpd15317_c
cpd00067_c	rxn08807_c
cpd15317_c	rxn08807_c
rxn08807_c	cpd15237_c
rxn08807_c	cpd15317_c
cpd15237_c	rxn08807_c
cpd15317_c	rxn08807_c
rxn08807_c	cpd00908_c
rxn08807_c	cpd15317_c
cpd00908_c	rxn08807_c
cpd00001_c	rxn08807_c
rxn08807_c	cpd00067_c
rxn08807_c	cpd00001_c
cpd00067_c	rxn08807_c
cpd00001_c	rxn08807_c
rxn08807_c	cpd15237_c
rxn08807_c	cpd00001_c
cpd15237_c	rxn08807_c
cpd00001_c	rxn08807_c
rxn08807_c	cpd00908_c
rxn08807_c	cpd00001_c
cpd00908_c	rxn08807_c
cpd00001_c	rxn01547_c
rxn01547_c	cpd00013_c
rxn01547_c	cpd00001_c
cpd00013_c	rxn01547_c
cpd00001_c	rxn01547_c
rxn01547_c	cpd01217_c
rxn01547_c	cpd00001_c
cpd01217_c	rxn01547_c
cpd00311_c	rxn01547_c
rxn01547_c	cpd00013_c
rxn01547_c	cpd00311_c
cpd00013_c	rxn01547_c
cpd00311_c	rxn01547_c
rxn01547_c	cpd01217_c
rxn01547_c	cpd00311_c
cpd01217_c	rxn01547_c
cpd00067_c	rxn01547_c
rxn01547_c	cpd00013_c
rxn01547_c	cpd00067_c
cpd00013_c	rxn01547_c
cpd00067_c	rxn01547_c
rxn01547_c	cpd01217_c
rxn01547_c	cpd00067_c
cpd01217_c	rxn01547_c
cpd00807_c	rxn02320_c
rxn02320_c	cpd00930_c
rxn02320_c	cpd00807_c
cpd00930_c	rxn02320_c
cpd00807_c	rxn02320_c
rxn02320_c	cpd00023_c
rxn02320_c	cpd00807_c
cpd00023_c	rxn02320_c
cpd00024_c	rxn02320_c
rxn02320_c	cpd00930_c
rxn02320_c	cpd00024_c
cpd00930_c	rxn02320_c
cpd00024_c	rxn02320_c
rxn02320_c	cpd00023_c
rxn02320_c	cpd00024_c
cpd00023_c	rxn02320_c
cpd15705_c	rxn10287_c
rxn10287_c	cpd00014_c
rxn10287_c	cpd15705_c
cpd00014_c	rxn10287_c
cpd15705_c	rxn10287_c
rxn10287_c	cpd15744_c
rxn10287_c	cpd15705_c
cpd15744_c	rxn10287_c
cpd00026_c	rxn10287_c
rxn10287_c	cpd00014_c
rxn10287_c	cpd00026_c
cpd00014_c	rxn10287_c
cpd00026_c	rxn10287_c
rxn10287_c	cpd15744_c
rxn10287_c	cpd00026_c
cpd15744_c	rxn10287_c
cpd11999_c	rxn06488_c
rxn06488_c	cpd12503_c
rxn06488_c	cpd11999_c
cpd12503_c	rxn06488_c
cpd11999_c	rxn06488_c
rxn06488_c	cpd00067_c
rxn06488_c	cpd11999_c
cpd00067_c	rxn06488_c
cpd00001_c	rxn06488_c
rxn06488_c	cpd12503_c
rxn06488_c	cpd00001_c
cpd12503_c	rxn06488_c
cpd00001_c	rxn06488_c
rxn06488_c	cpd00067_c
rxn06488_c	cpd00001_c
cpd00067_c	rxn06488_c
cpd02961_c	rxn02504_c
rxn02504_c	cpd00954_c
rxn02504_c	cpd02961_c
cpd00954_c	rxn02504_c
cpd02961_c	rxn02504_c
rxn02504_c	cpd00229_c
rxn02504_c	cpd02961_c
cpd00229_c	rxn02504_c
cpd00808_c	rxn04082_c
rxn04082_c	cpd00198_c
rxn04082_c	cpd00808_c
cpd00198_c	rxn04082_c
cpd08615_c	rxn04996_c
rxn04996_c	cpd00202_c
cpd08615_c	rxn04996_c
rxn04996_c	cpd00001_c
cpd08615_c	rxn04996_c
rxn04996_c	cpd00006_c
cpd00005_c	rxn04996_c
rxn04996_c	cpd00202_c
cpd00005_c	rxn04996_c
rxn04996_c	cpd00001_c
cpd00005_c	rxn04996_c
rxn04996_c	cpd00006_c
cpd00067_c	rxn04996_c
rxn04996_c	cpd00202_c
cpd00067_c	rxn04996_c
rxn04996_c	cpd00001_c
cpd00067_c	rxn04996_c
rxn04996_c	cpd00006_c
cpd11492_c	rxn05404_c
rxn05404_c	cpd11541_c
cpd11492_c	rxn05404_c
rxn05404_c	cpd00011_c
cpd11492_c	rxn05404_c
rxn05404_c	cpd11493_c
cpd11540_c	rxn05404_c
rxn05404_c	cpd11541_c
cpd11540_c	rxn05404_c
rxn05404_c	cpd00011_c
cpd11540_c	rxn05404_c
rxn05404_c	cpd11493_c
cpd03246_c	rxn02796_c
rxn02796_c	cpd01663_c
rxn02796_c	cpd03246_c
cpd01663_c	rxn02796_c
cpd03246_c	rxn02796_c
rxn02796_c	cpd00210_c
rxn02796_c	cpd03246_c
cpd00210_c	rxn02796_c
cpd00001_c	rxn02796_c
rxn02796_c	cpd01663_c
rxn02796_c	cpd00001_c
cpd01663_c	rxn02796_c
cpd00001_c	rxn02796_c
rxn02796_c	cpd00210_c
rxn02796_c	cpd00001_c
cpd00210_c	rxn02796_c
cpd15686_c	rxn10262_c
rxn10262_c	cpd15719_c
rxn10262_c	cpd15686_c
cpd15719_c	rxn10262_c
cpd15686_c	rxn10262_c
rxn10262_c	cpd00046_c
rxn10262_c	cpd15686_c
cpd00046_c	rxn10262_c
cpd00080_c	rxn10262_c
rxn10262_c	cpd15719_c
rxn10262_c	cpd00080_c
cpd15719_c	rxn10262_c
cpd00080_c	rxn10262_c
rxn10262_c	cpd00046_c
rxn10262_c	cpd00080_c
cpd00046_c	rxn10262_c
cpd15682_c	rxn10225_c
rxn10225_c	cpd00012_c
rxn10225_c	cpd15682_c
cpd00012_c	rxn10225_c
cpd15682_c	rxn10225_c
rxn10225_c	cpd00067_c
rxn10225_c	cpd15682_c
cpd00067_c	rxn10225_c
cpd15682_c	rxn10225_c
rxn10225_c	cpd15688_c
rxn10225_c	cpd15682_c
cpd15688_c	rxn10225_c
cpd00052_c	rxn10225_c
rxn10225_c	cpd00012_c
rxn10225_c	cpd00052_c
