	minimum	maximum
rxn03408_c	37.98756741158877	47.48445926448642
rxn00519_c	-19.8026023286003	-15.842081862880264
rxn00258_c	440.05366522690326	984.1579181371184
rxn09177_c	0.13928774717437503	0.17410968396833135
rxn01218_c	-11.87111481612148	-9.496891852897145
rxn00001_c	650.0432535470858	881.7859836578971
rxn01322_c	77.24138707023076	96.55173383778913
rxn08669_c	-0.03957038272017144	-0.031656306176273574
rxn00225_c	-912.7270049222228	-263.9772749030257
rxn00148_c	-518.58471407483	0.0
rxn00100_c	0.1392877471729083	0.17410968396833165
rxn08976_c	-486.38815950561604	-3.524291969370097e-12
rxn00292_c	-96.55173383778842	-77.24138707023067
rxn03903_c	37.98756741158866	47.484459264486304
rxn00097_c	19.797709390480584	357.2149254162039
rxn01217_c	9.496891852897143	11.871114816121395
rxn00692_c	-7.914076544081013	-6.331261235264719
rxn00171_c	-15.70152786345642	-12.561222290765258
rxn03958_c	-539.7400203063282	-431.7920162450607
rxn10060_c	-7.914076544081031	-6.331261235264914
rxn00612_c	-1.9389487533004512	-1.5511590026401336
rxn08799_c	-0.11871114816131012	-0.09496891852893441
rxn05938_c	0.0	928.5447997888845
rxn00272_c	-8.29913915367797e-12	486.38815950564504
rxn09111_c	0.031656306176273574	0.039570382720285124
rxn00907_c	-999.9999999999909	21.27920768035483
rxn00707_c	15.84208186288015	19.802602328599846
rxn00392_c	0.012662522470577345	0.015828153087917532
rxn00747_c	-14.463358755117497	248.46611662067016
rxn02175_c	0.13928774717298112	0.17410968396732598
rxn03884_c	401.3457960383686	936.2117734588924
rxn02009_c	37.987567411588586	47.48445926448633
rxn00555_c	169.05860375628674	687.6433178311222
rxn01505_c	77.24138707022962	96.5517338377897
rxn04043_c	-246.94661392421926	15.982861451580447
rxn00139_c	-19.802602328598823	-15.842081862880605
rxn03910_c	431.7920162450621	539.7400203063277
rxn04794_c	-2.139737973412441e-13	1000.0
rxn00182_c	-1000.0	328.7300073097905
rxn08815_c	-0.03957038272028199	-0.031656306176200785
rxn00786_c	-246.9466139242054	15.982861451577378
rxn03908_c	431.7920162450598	539.7400203063291
rxn05485_c	-610.4019307608775	-91.81721668605735
rxn01211_c	-999.9999999999999	21.279207680356087
rxn05496_c	-578.3681415661204	344.9001453066845
rxn00109_c	-628.1611171850884	999.9999999999972
rxn10271_c	0.031656306176273574	0.039570382720285124
rxn01548_c	0.5065008988218551	0.633126123526722
rxn08352_c	39.25381965864193	49.067274573302306
rxn05645_c	0.13928774717578563	0.17410968396984572
rxn00606_c	-0.09892595680085758	-0.07914076544050579
rxn00711_c	15.842081862880322	19.80260232860022
rxn01870_c	0.03165630617650095	0.0395703827205125
rxn00297_c	1.2662522470528756	1.5828153088161798
rxn08756_c	0.0	475.315067137645
rxn10168_c	0.12662522470529575	0.15828153088162028
rxn09657_c	0.12662522470543536	0.15828153088170893
rxn00283_c	132.95648594056055	166.1956074257013
rxn12510_c	0.13928774717155637	0.1741096839675503
rxn03933_c	37.98756741158877	47.48445926448596
rxn01646_c	-0.6331261235269494	-0.5065008988212867
rxn00105_c	0.5065008988214813	0.6331261235269037
rxn00223_c	-0.09892595680094018	-0.07914076544057025
rxn02285_c	-94.96891852897227	-75.97513482317777
rxn05663_c	1.6208028762277904	2.02600359528474
rxn03907_c	431.7920162450599	539.7400203063254
rxn01213_c	39.25381965864187	49.06727457330237
rxn05059_c	-3.9570382720405632	-3.1656306176324733
rxn10474_c	-0.15828153088159524	-0.12662522470520798
rxn00260_c	-1000.0	-455.8957470897815
rxn00461_c	75.97513482317765	94.96891852897227
rxn10473_c	-0.15828153088159524	-0.12662522470520798
rxn08309_c	0.031656306176273574	0.0395703827205125
rxn04954_c	-1000.0	21.279207680356194
rxn04113_c	0.0	490.3487508236828
rxn03641_c	244.58814638505245	999.9999999999999
rxn01671_c	0.5065008988216891	0.6331261235237873
rxn05313_c	-424.4603186198009	194.4204459616259
rxn03909_c	431.79201624506214	539.7400203063315
rxn01859_c	-19.802602328598823	-15.842081862878786
rxn10280_c	0.06331261235277452	0.079140765441025
rxn05616_c	-0.15828153088159524	-0.12662522470520798
rxn00077_c	6.584511684676703	8.230639605840125
rxn00541_c	-15.70152786345659	-12.561222290765159
rxn00134_c	23.085044716013524	28.85630589500094
rxn09109_c	0.031656306176273574	0.039570382720285124
rxn00763_c	-0.03957038272039476	-0.03165630617631364
rxn00122_c	0.012662522470744592	0.015828153088209826
rxn05223_c	0.1266252247052962	0.15828153088162109
rxn00085_c	150.47002076954539	669.0547348443778
rxn09345_c	39.25381965864187	49.06727457330237
rxn01466_c	39.2538196586421	49.067274573302484
rxn02008_c	75.97513482317717	94.96891852897221
rxn03904_c	37.98756741158866	47.48445926448596
rxn03901_c	77.24138707023084	96.55173383778842
rxn10272_c	0.031656306176273574	0.039570382720285124
rxn01799_c	15.8420818628789	19.8026023286003
rxn10281_c	0.06331261235277452	0.07914076544091131
rxn02341_c	0.13928774717197784	0.1741096839680243
rxn08797_c	-0.11871114816142381	-0.09496891852916178
rxn05232_c	6.33126123526481	7.914076544081018
rxn01513_c	6.3312612352647255	7.914076544080765
rxn08307_c	0.031656306176273574	0.03957038272039881
rxn08657_c	0.0	486.3881595056298
rxn00686_c	-7.914076544080785	-6.331261235264719
rxn01236_c	-999.9999999999998	-244.58814638505217
rxn05289_c	270.3085361382898	919.0582661574765
rxn00933_c	-8.673827892312715	-6.939062313850286
rxn00293_c	-19.802602328599505	-15.842081862879581
rxn00741_c	-1.13686837721616e-13	999.9999999999998
EX_cpd00001_e	-937.5484848923436	999.9999999999693
EX_cpd00971_e	-0.15828153088384056	-0.12662522471138518
EX_cpd00051_e	-10.130017976423687	-8.104014381138995
EX_cpd10515_e	-0.15828153088170893	-0.12662522470532167
EX_cpd00009_e	371.76099841232843	1000.0
EX_cpd00076_e	-0.13849633952145268	-0.11079707161695751
EX_cpd00067_e	-1000.0	1000.0
EX_cpd00122_e	91.81721668605724	610.4019307608646
EX_cpd00035_e	-344.9001453066969	578.3681415661208
EX_cpd00220_e	-0.17410968396984572	-0.139287747176013
