reaction	linear_coefficient
rxn02200_c	0.039781491002570696
rxn07841_c	0.039781491002570696
rxn07842_c	0.039781491002570696
rxn02201_c	0.039781491002570696
rxn00376_c	0.012017994858611825
rxn00390_c	0.012017994858611825
rxn00938_c	0.012017994858611825
rxn00345_c	0.012017994858611825
rxn02229_c	0.0016066838046272494
rxn02230_c	0.0016066838046272494
rxn00423_c	0.9680591259640103
rxn00364_c	0.007519280205655527
rxn00707_c	0.007519280205655527
rxn01219_c	0.007519280205655527
rxn03933_c	0.012403598971722366
rxn03408_c	0.012403598971722366
peptidoglycan_rxn	0.012403598971722366
rxn00141_c	0.007455012853470437
rxn02177_c	0.007455012853470437
rxn09449_c	0.0006426735218508997
rxn00947_c	0.0006426735218508997
rxn00988_c	0.0006426735218508997
rxn09450_c	0.0006426735218508997
rxn05736_c	0.0006426735218508997
rxn09448_c	0.0006426735218508997
rxn03861_c	0.20102827763496145
rxn01452_c	0.20102827763496145
rxn00575_c	0.03367609254498714
rxn00022_c	0.03367609254498714
rxn00973_c	0.011568123393316195
rxn00974_c	0.011568123393316195
rxn01388_c	0.011568123393316195
rxn04031_c	0.0002570694087403599
rxn05452_c	0.0198586118251928
rxn05454_c	0.0198586118251928
rxn05408_c	0.0198586118251928
rxn05465_c	0.0198586118251928
rxn05453_c	0.0198586118251928
rxn05383_c	0.0198586118251928
rxn05459_c	0.0198586118251928
rxn05451_c	0.0198586118251928
rxn05456_c	0.0198586118251928
rxn05358_c	0.0198586118251928
rxn05455_c	0.0198586118251928
rxn05458_c	0.0198586118251928
rxn05457_c	0.0198586118251928
rxn10283_c	0.021015424164524423
rxn10272_c	0.021015424164524423
rxn10284_c	0.021015424164524423
rxn10281_c	0.021015424164524423
rxn10271_c	0.021015424164524423
rxn10276_c	0.021015424164524423
rxn10288_c	0.021015424164524423
rxn10275_c	0.021015424164524423
rxn10282_c	0.021015424164524423
rxn10273_c	0.021015424164524423
rxn10287_c	0.021015424164524423
rxn10280_c	0.021015424164524423
rxn10285_c	0.021015424164524423
rxn10277_c	0.021015424164524423
rxn10279_c	0.021015424164524423
rxn10274_c	0.021015424164524423
rxn10278_c	0.021015424164524423
rxn10286_c	0.021015424164524423
rxn05126_c	0.013688946015424164
rxn03921_c	0.013688946015424164
rxn02687_c	0.013688946015424164
rxn00532_c	0.013688946015424164
rxn03366_c	0.013688946015424164
rxn05127_c	0.013688946015424164
rxn01851_c	0.013688946015424164
rxn07885_c	0.013688946015424164
rxn04744_c	0.013688946015424164
rxn02107_c	0.013688946015424164
rxn07875_c	0.013688946015424164
rxn03365_c	0.013688946015424164
rxn03915_c	0.013688946015424164
rxn04270_c	0.013688946015424164
rxn07876_c	0.013688946015424164
rxn03618_c	0.013688946015424164
rxn04723_c	0.013688946015424164
rxn04737_c	0.013688946015424164
rxn04271_c	0.013688946015424164
rxn04727_c	0.013688946015424164
rxn04658_c	0.013688946015424164
rxn01643_c	0.013688946015424164
rxn05349_c	0.02641388174807198
