reaction	linear_coefficient
rxn07841_c	0.038772177428838255
rxn02200_c	0.038772177428838255
rxn02201_c	0.038772177428838255
rxn07842_c	0.038772177428838255
rxn00345_c	0.01059142938204418
rxn00376_c	0.01059142938204418
rxn00390_c	0.01059142938204418
rxn00938_c	0.01059142938204418
rxn02229_c	0.001344616997243755
rxn02230_c	0.001344616997243755
rxn00423_c	0.9531054717374088
rxn01219_c	0.006738590888377337
rxn00707_c	0.006738590888377337
rxn00364_c	0.006738590888377337
peptidoglycan_rxn	0.011251895720633377
rxn03408_c	0.011251895720633377
rxn03933_c	0.011251895720633377
rxn00141_c	0.006628489528233163
rxn02177_c	0.006628489528233163
rxn00988_c	0.000463971575412187
rxn09450_c	0.000463971575412187
rxn09449_c	0.000463971575412187
rxn00947_c	0.000463971575412187
rxn05736_c	0.000463971575412187
rxn09448_c	0.000463971575412187
rxn03861_c	0.17097951753054516
rxn01452_c	0.17097951753054516
rxn00022_c	0.031506811333897364
rxn00575_c	0.031506811333897364
rxn01388_c	0.010371250298801808
rxn00973_c	0.010371250298801808
rxn00974_c	0.010371250298801808
rxn04031_c	0.00013371476907161556
rxn05358_c	0.018737417261770667
rxn05452_c	0.018737417261770667
rxn05455_c	0.018737417261770667
rxn05383_c	0.018737417261770667
rxn05408_c	0.018737417261770667
rxn05458_c	0.018737417261770667
rxn05465_c	0.018737417261770667
rxn05454_c	0.018737417261770667
rxn05453_c	0.018737417261770667
rxn05451_c	0.018737417261770667
rxn05459_c	0.018737417261770667
rxn05457_c	0.018737417261770667
rxn05456_c	0.018737417261770667
rxn10281_c	0.020939042634872573
rxn10277_c	0.020939042634872573
rxn10274_c	0.020939042634872573
rxn10282_c	0.020939042634872573
rxn10272_c	0.020939042634872573
rxn10280_c	0.020939042634872573
rxn10285_c	0.020939042634872573
rxn10283_c	0.020939042634872573
rxn10275_c	0.020939042634872573
rxn10276_c	0.020939042634872573
rxn10271_c	0.020939042634872573
rxn10278_c	0.020939042634872573
rxn10287_c	0.020939042634872573
rxn10279_c	0.020939042634872573
rxn10288_c	0.020939042634872573
rxn10284_c	0.020939042634872573
rxn10273_c	0.020939042634872573
rxn10286_c	0.020939042634872573
rxn07876_c	0.013123287924440686
rxn04270_c	0.013123287924440686
rxn02687_c	0.013123287924440686
rxn00532_c	0.013123287924440686
rxn07875_c	0.013123287924440686
rxn04271_c	0.013123287924440686
rxn02107_c	0.013123287924440686
rxn03365_c	0.013123287924440686
rxn04727_c	0.013123287924440686
rxn01851_c	0.013123287924440686
rxn05127_c	0.013123287924440686
rxn05126_c	0.013123287924440686
rxn03921_c	0.013123287924440686
rxn03618_c	0.013123287924440686
rxn03366_c	0.013123287924440686
rxn03915_c	0.013123287924440686
rxn04723_c	0.013123287924440686
rxn04658_c	0.013123287924440686
rxn07885_c	0.013123287924440686
rxn01643_c	0.013123287924440686
rxn04744_c	0.013123287924440686
rxn04737_c	0.013123287924440686
rxn05417_c	0.02523219202093221
rxn05349_c	0.02523219202093221
rxn05345_c	0.02523219202093221
rxn05359_c	0.02523219202093221
rxn05409_c	0.02523219202093221
rxn05396_c	0.02523219202093221
rxn05348_c	0.02523219202093221
rxn05384_c	0.02523219202093221
rxn05346_c	0.02523219202093221
rxn05371_c	0.02523219202093221
rxn05460_c	0.02523219202093221
rxn05413_c	0.02523219202093221
rxn05375_c	0.02523219202093221
rxn05425_c	0.02523219202093221
rxn05367_c	0.02523219202093221
rxn05388_c	0.02523219202093221
rxn05429_c	0.02523219202093221
rxn05421_c	0.02523219202093221
rxn05392_c	0.02523219202093221
rxn05404_c	0.02523219202093221
rxn05350_c	0.02523219202093221
rxn05344_c	0.02523219202093221
rxn05343_c	0.02523219202093221
rxn05379_c	0.02523219202093221
rxn05400_c	0.02523219202093221
rxn05347_c	0.02523219202093221
rxn05363_c	0.02523219202093221
rxn01799_c	0.014554345598809224
rxn01358_c	0.014554345598809224
rxn01647_c	0.014554345598809224
rxn01138_c	0.014554345598809224
rxn01646_c	0.014554345598809224
rxn01859_c	0.014554345598809224
rxn01446_c	0.014554345598809224
rxn01649_c	0.014554345598809224
rxn01985_c	0.014554345598809224
rxn01548_c	0.014554345598809224
rxn12638_c	0.07873159640282926
rxn12645_c	0.07873159640282926
rxn12636_c	0.07873159640282926
rxn12634_c	0.07873159640282926
rxn12644_c	0.07873159640282926
rxn12640_c	0.07873159640282926
rxn30244_c	0.02754389511713232
rxn08133_c	0.02754389511713232
rxn30239_c	0.02754389511713232
rxn12844_c	0.02754389511713232
rxn12847_c	0.02754389511713232
rxn30241_c	0.02754389511713232
rxn30247_c	0.02754389511713232
rxn12846_c	0.02754389511713232
rxn30237_c	0.02754389511713232
rxn30245_c	0.02754389511713232
rxn30242_c	0.02754389511713232
rxn30238_c	0.02754389511713232
rxn30240_c	0.02754389511713232
rxn07466_c	0.02754389511713232
rxn30246_c	0.02754389511713232
rxn12845_c	0.02754389511713232
rxn02168_c	0.2244789219124422
rxn00490_c	0.2244789219124422
rxn05958_c	0.011251895720633377
rxn12512_c	0.024901958851637613
rxn00305_c	0.024901958851637613
rxn09177_c	0.024901958851637613
rxn00519_c	0.024901958851637613
rxn02341_c	0.024901958851637613
rxn00258_c	0.020168474936139203
rxn01018_c	0.020168474936139203
rxn00678_c	0.020168474936139203
rxn00800_c	0.037341119754469715
rxn00539_c	0.037341119754469715
rxn00211_c	0.01004101712950721
rxn01603_c	0.020388630382335602
rxn00689_c	0.020388630382335602
rxn01210_c	0.020388630382335602
rxn01636_c	2.363704597341622e-05
rxn00192_c	2.363704597341622e-05
rxn01303_c	2.363704597341622e-05
rxn00708_c	0.0032159855640050902
rxn01445_c	0.0032159855640050902
rxn01961_c	0.0032159855640050902
rxn01145_c	0.0032159855640050902
rxn00132_c	0.0032159855640050902
rxn00363_c	0.0032159855640050902
rxn00831_c	0.0032159855640050902
rxn00913_c	0.0032159855640050902
rxn00550_c	0.0032159855640050902
