	minimum	maximum
rxn03408_c	21.358667830953664	28.47822377460443
rxn00022_c	43.55388348528607	729.298069594283
rxn01358_c	-800.6732661087527	1000.0000000000003
rxn00258_c	-391.1196830845606	-1.673095646752472
rxn09177_c	0.07831511538018128	0.10442015384023448
rxn01218_c	-2.990213496333289	-2.2426601222499656
rxn00001_c	371.32811939415876	550.6597147477526
rxn00910_c	-872.3827827936356	999.9999999999998
rxn00337_c	21.358667830953404	28.47822377460413
rxn08669_c	-0.023731853145477544	-0.01779888985913658
rxn01739_c	0.0711955594365058	0.0949274125820082
rxn00225_c	-1000.0	0.0
rxn00148_c	-1000.0	-294.8320605094825
rxn05569_c	-909.6528350750636	-9.094947017729282e-12
rxn00100_c	0.07831511538185178	0.10442015383776412
rxn08976_c	-938.2170302497626	0.0
rxn05298_c	-943.4137693598705	957.1819022912345
rxn03903_c	21.35866783095355	28.478223774604658
rxn00097_c	134.11218453738465	234.3718016053823
rxn01217_c	2.2426601222499656	2.990213496333358
rxn02212_c	0.0711955594366534	0.09492741258215327
rxn00692_c	-505.8522749856814	-41.31462955726238
rxn03958_c	-323.70247690467113	-242.77685767850642
rxn00506_c	3.4407190616936183	4.587625415583353
rxn10060_c	-2.1548522656119533	-1.616139199208783
rxn00305_c	0.07119555943651168	0.09492741258201506
rxn00612_c	-873.2549283967825	999.1278543969016
rxn01966_c	-58.048112793902646	-43.536084595428065
rxn08799_c	-0.07119555943643263	-0.05339666957729605
rxn05938_c	9.094947017729282e-13	762.9142454661732
rxn05555_c	0.07119555943651149	0.09492741258201547
rxn09111_c	0.01779888985913658	0.023731853145477544
rxn01643_c	21.358667830953443	28.478223774604455
rxn00392_c	0.00711955594365115	0.009492741258201523
rxn00747_c	-365.1665119219206	47.40203886173208
rxn01334_c	-344.26908266929024	-1.1368683772161603e-13
rxn05219_c	3.8445602095716067	5.126080279428815
rxn02175_c	0.07831511538161509	0.10442015383865569
rxn02009_c	21.35866783095345	28.47822377460459
rxn00555_c	417.1916639702431	996.5114175876112
rxn01505_c	86.85858251254422	115.81144335005865
rxn00213_c	-57.90572167502921	-43.42929125627256
rxn01740_c	-0.09492741258213755	-0.07119555943666
rxn00139_c	-17.505767298912815	-13.129325474184498
rxn03910_c	242.77685767850357	323.7024769046719
rxn00182_c	-608.139397527947	748.453839731696
rxn01132_c	-729.2980695943002	-43.553883485287884
rxn03908_c	242.77685767850375	323.702476904674
rxn01255_c	0.07119555943651175	0.09492741258201577
rxn05485_c	-909.6528350750668	0.0
rxn10114_c	0.0	938.217030249788
rxn05496_c	21.32734385053311	999.9999999999985
rxn00109_c	1.305124897044152e-10	999.999999999983
rxn10271_c	0.01779888985913658	0.023731853145477544
rxn01548_c	-803.3275091839641	997.3457569247364
rxn08352_c	22.0706234253185	29.427497900425077
rxn08850_c	-0.023731853145477544	-0.01779888985913658
rxn01345_c	0.0	344.26908266928905
rxn05645_c	0.07831511538017821	0.1044201538403513
