reaction	linear_coefficient
rxn02200_c	0.005956716075096076
rxn07842_c	0.005956716075096076
rxn02201_c	0.005956716075096076
rxn07841_c	0.005956716075096076
rxn00390_c	0.025500237013989437
rxn00345_c	0.025500237013989437
rxn00376_c	0.025500237013989437
rxn00938_c	0.025500237013989437
rxn02229_c	0.26234892058973874
rxn02230_c	0.26234892058973874
rxn00423_c	0.0004891859890716236
rxn00364_c	0.02910648280167388
rxn01219_c	0.02910648280167388
rxn00707_c	0.02910648280167388
peptidoglycan_rxn	0.03085142042013612
rxn03933_c	0.03085142042013612
rxn03408_c	0.03085142042013612
rxn02177_c	0.038645573782247235
rxn00141_c	0.038645573782247235
rxn09449_c	0.4705803550946502
rxn09450_c	0.4705803550946502
rxn05736_c	0.4705803550946502
rxn00988_c	0.4705803550946502
rxn00947_c	0.4705803550946502
rxn09448_c	0.4705803550946502
rxn01452_c	0.0025831397762849564
rxn03861_c	0.0025831397762849564
rxn00022_c	0.011773238458989418
rxn00575_c	0.011773238458989418
rxn00973_c	0.029804443526529452
rxn01388_c	0.029804443526529452
rxn00974_c	0.029804443526529452
rxn04031_c	0.5214167406783369
rxn05457_c	0.023173613737902773
rxn05383_c	0.023173613737902773
rxn05459_c	0.023173613737902773
rxn05454_c	0.023173613737902773
rxn05453_c	0.023173613737902773
rxn05451_c	0.023173613737902773
rxn05452_c	0.023173613737902773
rxn05456_c	0.023173613737902773
rxn05458_c	0.023173613737902773
rxn05455_c	0.023173613737902773
rxn05358_c	0.023173613737902773
rxn05465_c	0.023173613737902773
rxn05408_c	0.023173613737902773
rxn10277_c	0.010726261565382752
rxn10283_c	0.010726261565382752
rxn10278_c	0.010726261565382752
rxn10285_c	0.010726261565382752
rxn10286_c	0.010726261565382752
rxn10279_c	0.010726261565382752
rxn10288_c	0.010726261565382752
rxn10281_c	0.010726261565382752
rxn10271_c	0.010726261565382752
rxn10282_c	0.010726261565382752
rxn10273_c	0.010726261565382752
rxn10284_c	0.010726261565382752
rxn10272_c	0.010726261565382752
rxn10287_c	0.010726261565382752
rxn10280_c	0.010726261565382752
rxn10276_c	0.010726261565382752
rxn10275_c	0.010726261565382752
rxn10274_c	0.010726261565382752
rxn07876_c	0.014797822459931649
rxn04658_c	0.014797822459931649
rxn00532_c	0.014797822459931649
rxn03365_c	0.014797822459931649
rxn01851_c	0.014797822459931649
rxn07875_c	0.014797822459931649
rxn03915_c	0.014797822459931649
rxn03921_c	0.014797822459931649
rxn04744_c	0.014797822459931649
rxn04270_c	0.014797822459931649
rxn04727_c	0.014797822459931649
rxn02107_c	0.014797822459931649
rxn01643_c	0.014797822459931649
rxn05126_c	0.014797822459931649
rxn02687_c	0.014797822459931649
rxn03366_c	0.014797822459931649
rxn04737_c	0.014797822459931649
rxn04271_c	0.014797822459931649
rxn05127_c	0.014797822459931649
rxn03618_c	0.014797822459931649
rxn04723_c	0.014797822459931649
rxn07885_c	0.014797822459931649
rxn05425_c	0.019567367950218323
rxn05344_c	0.019567367950218323
rxn05375_c	0.019567367950218323
rxn05421_c	0.019567367950218323
rxn05413_c	0.019567367950218323
rxn05384_c	0.019567367950218323
rxn05429_c	0.019567367950218323
rxn05409_c	0.019567367950218323
rxn05404_c	0.019567367950218323
rxn05396_c	0.019567367950218323
rxn05417_c	0.019567367950218323
rxn05345_c	0.019567367950218323
rxn05371_c	0.019567367950218323
rxn05460_c	0.019567367950218323
rxn05343_c	0.019567367950218323
rxn05348_c	0.019567367950218323
rxn05388_c	0.019567367950218323
rxn05400_c	0.019567367950218323
rxn05350_c	0.019567367950218323
rxn05349_c	0.019567367950218323
rxn05347_c	0.019567367950218323
rxn05363_c	0.019567367950218323
rxn05379_c	0.019567367950218323
rxn05346_c	0.019567367950218323
rxn05359_c	0.019567367950218323
rxn05367_c	0.019567367950218323
rxn05392_c	0.019567367950218323
rxn01649_c	0.025849229311858322
rxn01985_c	0.025849229311858322
rxn01799_c	0.025849229311858322
rxn01446_c	0.025849229311858322
rxn01138_c	0.025849229311858322
rxn01859_c	0.025849229311858322
rxn01646_c	0.025849229311858322
rxn01647_c	0.025849229311858322
rxn01548_c	0.025849229311858322
rxn01358_c	0.025849229311858322
rxn02168_c	0.0020014779895427396
rxn00490_c	0.0020014779895427396
rxn05958_c	0.03713325791089391
rxn12512_c	0.013634522757329423
rxn00519_c	0.013634522757329423
rxn02341_c	0.013634522757329423
rxn00305_c	0.013634522757329423
rxn09177_c	0.013634522757329423
rxn00258_c	0.009213969564911637
rxn00678_c	0.009213969564911637
rxn01018_c	0.009213969564911637
rxn00800_c	0.007701677564440521
rxn03136_c	0.007701677564440521
rxn00539_c	0.007701677564440521
rxn00211_c	0.04073950369857836
rxn01210_c	0.021196006630567206
rxn01603_c	0.021196006630567206
rxn00689_c	0.021196006630567206
rxn01636_c	1.0
rxn01303_c	1.0
rxn00192_c	1.0
rxn00913_c	0.10344160353892512
rxn01670_c	0.10344160353892512
rxn01961_c	0.10344160353892512
rxn01445_c	0.10344160353892512
rxn00363_c	0.10344160353892512
rxn00831_c	0.10344160353892512
rxn01521_c	0.10344160353892512
rxn00132_c	0.10344160353892512
rxn02400_c	0.10344160353892512
rxn01218_c	0.10344160353892512
rxn01145_c	0.10344160353892512
rxn01507_c	0.10344160353892512
rxn00708_c	0.10344160353892512
rxn00550_c	0.10344160353892512
rxn01199_c	0.589237354435957
rxn00545_c	0.019218375652349434
rxn01215_c	0.019218375652349434
rxn01343_c	0.019218375652349434
rxn06488_c	0.2624652672696165
rxn02835_c	0.4705803550946502
rxn01547_c	0.4705803550946502
rxn02834_c	0.4705803550946502
rxn02504_c	0.015263161437678306
rxn00783_c	0.015263161437678306
rxn04082_c	1.0
rxn08756_c	0.0346903356966939
rxn08352_c	0.0346903356966939
rxn04996_c	0.0346903356966939
rxn04113_c	0.0346903356966939
rxn01600_c	0.3822855663135256
rxn08168_c	0.3822855663135256
rxn02796_c	0.00816699267130497
rxn03095_c	0.00816699267130497
rxn03094_c	0.00816699267130497
rxn04068_c	0.00816699267130497
rxn02795_c	0.00816699267130497
rxn02015_c	0.00816699267130497
rxn10259_c	0.04073950369857836
rxn09111_c	0.04073950369857836
rxn09112_c	0.04073950369857836
rxn10260_c	0.04073950369857836
rxn09109_c	0.04073950369857836
rxn09108_c	0.04073950369857836
rxn10261_c	0.04073950369857836
rxn10263_c	0.04073950369857836
rxn09114_c	0.04073950369857836
rxn09113_c	0.04073950369857836
rxn10264_c	0.04073950369857836
rxn09110_c	0.04073950369857836
rxn10262_c	0.04073950369857836
rxn08308_c	0.029804443526529452
rxn10222_c	0.029804443526529452
rxn08311_c	0.029804443526529452
rxn08310_c	0.029804443526529452
rxn10225_c	0.029804443526529452
rxn08309_c	0.029804443526529452
rxn10223_c	0.029804443526529452
rxn08312_c	0.029804443526529452
rxn02405_c	0.029804443526529452
rxn10220_c	0.029804443526529452
rxn08307_c	0.029804443526529452
