	minimum	maximum
rxn03408_c	37.90139572899102	47.376744661239286
rxn01358_c	-1000.0000000000048	1000.0000000000008
rxn00519_c	-19.757681748559662	-15.806145398847661
rxn00258_c	-145.960004281108	1000.0
rxn09177_c	0.13897178433984775	0.1737147304220111
rxn01218_c	-11.844186165309727	-9.475348932247732
rxn01547_c	-999.9999999999995	999.9999999999931
rxn00678_c	-603.5547904409202	818.8855264280572
rxn00001_c	648.5686837144845	928.0438742860313
rxn01297_c	-1000.0	1000.0
rxn08669_c	-0.039480620551216816	-0.03158449644092798
rxn00225_c	-993.6831007118348	-83.54477457685688
rxn00148_c	-1000.0	0.0
rxn00100_c	0.1389717843326368	0.1737147304188594
rxn05298_c	-899.5865689153258	116.53616131826277
rxn03903_c	37.901395728990906	47.376744661238604
rxn00097_c	260.4583914496089	505.67280619736243
rxn01217_c	9.475348932247732	11.844186165309853
rxn00692_c	-492.451305350644	20.6492046601079
rxn00171_c	86.46252576096958	987.4672718122794
rxn03958_c	-538.5156643160799	-430.81253145286246
rxn00549_c	0.0	450.50237302566643
rxn10060_c	-7.896124110206414	-6.316899288165056
rxn01966_c	-999.999999999996	1000.0000000000003
rxn08799_c	-0.11844186165296833	-0.09475348932232919
rxn05938_c	-1.4151744729854003e-10	1000.0
rxn09111_c	0.03158449644081429	0.03948062055098944
rxn00907_c	-1000.0	194.47239348389735
rxn00707_c	15.806145398846638	19.75768174855341
rxn00392_c	0.012633798576329782	0.01579224822041313
rxn00747_c	1.516055829159768	452.01842885481517
rxn02175_c	0.13897178433721263	0.17371473042167324
rxn02009_c	37.901395728991496	47.37674466123921
rxn00555_c	-1.1368683772161603e-13	993.9357766833615
rxn01505_c	-839.8034340521306	190.3777675525963
rxn00213_c	-96.33271414451997	-77.06617131561518
rxn05655_c	-842.8092252967598	673.7109209461486
rxn00139_c	-19.75768174855864	-15.806145398846752
rxn03910_c	430.81253145286894	538.5156643160824
rxn04794_c	-360.86824080645107	999.9999999999998
rxn00182_c	-731.5681770467568	1000.0
rxn08815_c	-0.039480620551216816	-0.031584496441041665
rxn00786_c	-450.50237302565574	4.320099833421409e-12
rxn03908_c	430.81253145286274	538.5156643160794
rxn05485_c	-839.8034340521303	190.3777675526013
rxn01211_c	-1000.0000000000022	194.47239348392577
rxn05496_c	-781.6374254067006	254.8428100384076
rxn00527_c	-485.5670161275282	989.4886795844925
rxn10271_c	0.03158449644081429	0.03948062055098944
rxn01548_c	-999.9999999999987	999.9999999999995
rxn08352_c	39.16477558662436	48.95596948328031
rxn05645_c	0.13897178433944646	0.17371473042453545
rxn01967_c	-1000.0	1000.0
rxn01116_c	-622.4463129111854	666.6666666666667
rxn00606_c	-1000.0	707.7189530810967
rxn00711_c	15.806145398846805	19.757681748558337
rxn00908_c	-486.1344060624699	28.44724267374272
rxn01138_c	-19.75768174855864	-15.806145398846866
rxn01870_c	0.031584496441041665	0.039480620551216816
rxn00297_c	1.2633798576329127	1.579224822041283
rxn00611_c	-1.93455040700087	-1.547640325600696
rxn08756_c	391.6477558662464	489.55969483279915
rxn10168_c	0.12633798576330518	0.15792248220412558
rxn09657_c	0.12633798576325717	0.15792248220418514
rxn12191_c	-656.121650441336	1000.0
rxn00283_c	132.65488505146845	165.81860631433187
rxn01333_c	-311.223156455589	333.33333333333314
rxn12510_c	0.13897178433732799	0.17371473042349445
rxn03933_c	37.90139572899102	47.376744661237694
rxn01977_c	-1000.0	1000.0
rxn01986_c	98.99525394868874	1000.0
rxn01646_c	-0.6316899288203786	-0.5053519430530287
rxn00105_c	0.5053519430576252	0.6316899288163703
rxn00223_c	-842.7776408003103	673.7425054428829
rxn00784_c	98.99525394868574	1000.0
rxn02285_c	-94.75348932247766	-75.80279145799204
rxn05663_c	1.6171262177702836	2.0214077722128594
rxn03907_c	430.8125314528628	538.5156643160825
rxn01213_c	39.164775586624046	48.95596948328057
rxn05209_c	-1000.0	1000.0
rxn05059_c	-3.9480620551031507	-3.158449644082566
rxn10474_c	-0.15792248220407146	-0.12633798576325717
rxn00260_c	-1000.0	-101.35017374624385
rxn00461_c	75.80279145797954	94.75348932247687
rxn10473_c	-0.15792248220407146	-0.12633798576325717
rxn08309_c	0.03158449644092798	0.039480620551216816
rxn04954_c	-1000.0000000000001	194.47239348386972
rxn01671_c	0.5053519430576149	0.631689928820889
rxn05313_c	-562.289414524401	690.6612261405992
rxn00785_c	-333.33333333333314	311.2231564555892
rxn03909_c	430.8125314528627	538.5156643160836
rxn02005_c	-922.7443217057398	784.974631375346
rxn00558_c	-765.5219625060729	750.9981837368427
rxn05201_c	-1000.0	999.9999999999975
rxn10280_c	0.06316899288162858	0.07896124110209257
rxn05616_c	-0.15792248220407146	-0.12633798576325717
rxn00077_c	6.569575259694425	8.211969074614698
rxn03638_c	0.0	993.9357766833608
rxn00541_c	-15.665910234649687	-12.532728187719613
rxn00134_c	23.032678184501325	28.790847730644103
rxn09109_c	0.03158449644081429	0.03948062055098944
rxn01200_c	-333.33333333333326	311.2231564555872
rxn00763_c	-0.039480620551216816	-0.031584496441041665
rxn00122_c	0.012633798575997444	0.01579224822032936
rxn05223_c	0.12633798576332042	0.1579224822041295
rxn01649_c	-1000.0000000000001	1000.0000000000001
rxn09345_c	39.16477558662393	48.955969483280114
rxn01466_c	39.164775586624046	48.95596948328034
rxn02008_c	75.802791457982	94.75348932247769
rxn03904_c	37.901395728990906	47.37674466123883
rxn00778_c	-933.6694693668194	1000.0
rxn03901_c	77.06617131561498	96.33271414451897
rxn00193_c	75.80279145798193	94.75348932247778
rxn10272_c	0.03158449644081429	0.03948062055098944
rxn05197_c	-984.1938546011322	-83.18910854984892
rxn10770_c	-1000.0	656.1216504413551
rxn01799_c	98.99525394868942	999.999999999998
rxn01485_c	-993.935776683363	2.2737367544323206e-13
rxn10281_c	0.06316899288162858	0.07896124110197889
rxn02341_c	0.1389717843376144	0.17371473042199023
rxn08797_c	-0.1184418616531957	-0.09475348932255656
rxn05232_c	6.316899288165188	7.896124110206479
rxn01513_c	6.31689928816519	7.896124110206477
rxn08307_c	0.03158449644081429	0.03948062055098944
rxn00686_c	-7.896124110206301	-6.316899288165132
rxn00157_c	-365.65504787778514	1000.0
rxn05289_c	89.86167386498967	1000.0
rxn00933_c	-8.654152024786185	-6.923321619829039
rxn00293_c	61.26002591676877	76.57503239596144
rxn00741_c	-360.86824080644624	1000.0
EX_cpd00001_e	-1000.0	999.9999999999999
EX_cpd00023_e	-116.53616131826277	899.5865689153266
EX_cpd00971_e	-0.15792248220475358	-0.12633798576700883
EX_cpd00051_e	-10.107038861064325	-8.085631088851414
EX_cpd10515_e	-0.15792248220418514	-0.12633798576348454
EX_cpd00009_e	-1000.0	252.95064066514794
EX_cpd00067_e	-1000.0	1000.0
EX_cpd00122_e	-190.37776755259745	839.8034340521299
EX_cpd00035_e	-254.84281003841704	781.6374254067146
EX_cpd00220_e	-0.17371473042430807	-0.1389717843399012
EX_cpd00254_e	-0.15792248220407146	-0.12633798576325717
EX_cpd00205_e	-0.15792248220418514	-0.12633798576348454
EX_cpd00305_e	-0.15792248220407146	-0.12633798576325717
EX_cpd00065_e	-2.0214077722127968	-1.6171262177703056
EX_cpd00149_e	-0.15792248220407146	-0.12633798576325717
EX_cpd00099_e	-0.15792248220407146	-0.12633798576325717
EX_cpd00794_e	-750.9981837368625	765.5219625061693
EX_cpd00226_e	-1000.0	1000.0
EX_cpd00104_e	-0.15792248220418514	-0.12633798576348454
EX_cpd00007_e	-1000.0	194.47239348390883
EX_cpd00092_e	83.1891085498462	984.1938546011534
