reaction	linear_coefficient
rxn07842_c	0.0017857012846856444
rxn07841_c	0.0017857012846856444
rxn02201_c	0.0023447855194302972
rxn02200_c	0.0023447855194302972
rxn00836_c	0.01986553176087292
rxn00915_c	0.01986553176087292
rxn00345_c	0.0008680686815940876
rxn00376_c	0.0008680686815940876
rxn00938_c	0.0008680686815940876
rxn00390_c	0.0008680686815940876
rxn02229_c	0.00017457381228002758
rxn02230_c	0.00017457381228002758
rxn00423_c	0.00015141197971583513
rxn00364_c	0.001759219189422267
rxn00707_c	0.001759219189422267
rxn01219_c	0.001759219189422267
rxn03933_c	0.003473994862473519
rxn03408_c	0.003473994862473519
peptidoglycan_rxn	0.003473994862473519
rxn02177_c	0.0002923031270234101
rxn00141_c	0.0002923031270234101
rxn09448_c	0.00027650187682849465
rxn00988_c	0.00027650187682849465
rxn05736_c	0.00027650187682849465
rxn00947_c	0.00027650187682849465
rxn09449_c	0.00027650187682849465
rxn09450_c	0.00027650187682849465
rxn03861_c	0.009611880491984526
rxn01452_c	0.009611880491984526
rxn00575_c	0.00034378720044329913
rxn00022_c	0.00034378720044329913
rxn00973_c	0.0006210891405728021
rxn00974_c	0.0006210891405728021
rxn01388_c	0.0006210891405728021
rxn04031_c	4.000316505041879e-05
rxn00405_c	0.00021841728117528658
rxn01231_c	0.00021841728117528658
rxn00322_c	0.00021841728117528658
rxn00346_c	0.00021841728117528658
rxn00194_c	0.00021841728117528658
rxn05451_c	0.0034321115486657307
rxn05456_c	0.0034321115486657307
rxn05383_c	0.0034321115486657307
rxn05457_c	0.0034321115486657307
rxn05458_c	0.0034321115486657307
rxn05408_c	0.0034321115486657307
rxn05459_c	0.0034321115486657307
rxn05452_c	0.0034321115486657307
rxn05453_c	0.0034321115486657307
rxn05465_c	0.0034321115486657307
rxn05454_c	0.0034321115486657307
rxn05455_c	0.0034321115486657307
rxn05358_c	0.0034321115486657307
rxn10284_c	0.0005196811171699904
rxn10280_c	0.0005196811171699904
rxn10279_c	0.0005196811171699904
rxn10275_c	0.0005196811171699904
rxn10281_c	0.0005196811171699904
rxn10285_c	0.0005196811171699904
rxn10278_c	0.0005196811171699904
rxn10288_c	0.0005196811171699904
rxn10273_c	0.0005196811171699904
rxn10283_c	0.0005196811171699904
rxn10276_c	0.0005196811171699904
rxn10286_c	0.0005196811171699904
rxn10272_c	0.0005196811171699904
rxn10277_c	0.0005196811171699904
rxn10271_c	0.0005196811171699904
rxn10282_c	0.0005196811171699904
rxn10274_c	0.0005196811171699904
rxn10287_c	0.0005196811171699904
rxn01851_c	0.0037851394802356757
rxn04744_c	0.0037851394802356757
rxn03915_c	0.0037851394802356757
rxn03921_c	0.0037851394802356757
rxn07876_c	0.0037851394802356757
rxn02107_c	0.0037851394802356757
rxn04727_c	0.0037851394802356757
rxn05127_c	0.0037851394802356757
rxn04270_c	0.0037851394802356757
rxn01643_c	0.0037851394802356757
rxn04271_c	0.0037851394802356757
rxn04723_c	0.0037851394802356757
rxn03618_c	0.0037851394802356757
rxn07885_c	0.0037851394802356757
rxn05126_c	0.0037851394802356757
rxn07875_c	0.0037851394802356757
rxn04737_c	0.0037851394802356757
rxn03366_c	0.0037851394802356757
rxn04658_c	0.0037851394802356757
rxn02687_c	0.0037851394802356757
rxn03365_c	0.0037851394802356757
rxn00532_c	0.0037851394802356757
rxn05346_c	0.02171959845462973
rxn05375_c	0.02171959845462973
rxn05367_c	0.02171959845462973
rxn05392_c	0.02171959845462973
rxn05343_c	0.02171959845462973
rxn05404_c	0.02171959845462973
rxn05460_c	0.02171959845462973
rxn05371_c	0.02171959845462973
rxn05347_c	0.02171959845462973
rxn05409_c	0.02171959845462973
rxn05429_c	0.02171959845462973
rxn05400_c	0.02171959845462973
rxn05348_c	0.02171959845462973
rxn05384_c	0.02171959845462973
rxn05345_c	0.02171959845462973
rxn05359_c	0.02171959845462973
rxn05379_c	0.02171959845462973
rxn05421_c	0.02171959845462973
rxn05425_c	0.02171959845462973
rxn05350_c	0.02171959845462973
rxn05396_c	0.02171959845462973
rxn05388_c	0.02171959845462973
rxn05413_c	0.02171959845462973
rxn05349_c	0.02171959845462973
rxn05344_c	0.02171959845462973
rxn05363_c	0.02171959845462973
rxn05417_c	0.02171959845462973
rxn01647_c	0.002307382560108156
rxn01985_c	0.002307382560108156
rxn01548_c	0.002307382560108156
rxn01859_c	0.002307382560108156
rxn01138_c	0.002307382560108156
rxn01799_c	0.002307382560108156
rxn01649_c	0.002307382560108156
rxn01646_c	0.002307382560108156
rxn01358_c	0.002307382560108156
rxn01446_c	0.002307382560108156
rxn12645_c	0.04260849118382246
rxn00650_c	0.04260849118382246
rxn12639_c	0.04260849118382246
rxn12646_c	0.04260849118382246
rxn12633_c	0.04260849118382246
rxn12638_c	0.04260849118382246
rxn12640_c	0.04260849118382246
rxn12644_c	0.04260849118382246
rxn12637_c	0.04260849118382246
rxn12634_c	0.04260849118382246
rxn12642_c	0.04260849118382246
rxn12635_c	0.04260849118382246
rxn12643_c	0.04260849118382246
rxn12641_c	0.04260849118382246
rxn12636_c	0.04260849118382246
rxn12846_c	0.019173316992840472
rxn30246_c	0.019173316992840472
rxn07466_c	0.019173316992840472
rxn30240_c	0.019173316992840472
rxn30244_c	0.019173316992840472
rxn30245_c	0.019173316992840472
rxn12845_c	0.019173316992840472
rxn30237_c	0.019173316992840472
rxn30238_c	0.019173316992840472
rxn12847_c	0.019173316992840472
rxn30247_c	0.019173316992840472
rxn08133_c	0.019173316992840472
rxn30242_c	0.019173316992840472
rxn30241_c	0.019173316992840472
rxn30239_c	0.019173316992840472
rxn12844_c	0.019173316992840472
rxn02168_c	0.011672643539556849
rxn00490_c	0.011672643539556849
rxn05958_c	0.0011950145495511605
rxn12512_c	0.004099844379687321
rxn09177_c	0.004099844379687321
rxn02341_c	0.004099844379687321
rxn00305_c	0.004099844379687321
rxn00519_c	0.004099844379687321
rxn01018_c	0.02077008332899299
rxn00258_c	0.02077008332899299
rxn00678_c	0.02077008332899299
rxn00539_c	0.06059427421897621
rxn00800_c	0.06059427421897621
rxn00211_c	0.0025799641267617093
rxn01603_c	0.0027260956886908895
rxn01210_c	0.0027260956886908895
rxn00689_c	0.0027260956886908895
rxn00192_c	4.000316505041879e-05
rxn01303_c	4.000316505041879e-05
rxn01636_c	4.000316505041879e-05
rxn01507_c	0.0002901829592757379
rxn00913_c	0.0002901829592757379
rxn01670_c	0.0002901829592757379
rxn00831_c	0.0002901829592757379
rxn00708_c	0.0002901829592757379
rxn01445_c	0.0002901829592757379
rxn00132_c	0.0002901829592757379
rxn00363_c	0.0002901829592757379
rxn01961_c	0.0002901829592757379
rxn00550_c	0.0002901829592757379
rxn01521_c	0.0002901829592757379
rxn01218_c	0.0002901829592757379
rxn01145_c	0.0002901829592757379
rxn02400_c	0.0002901829592757379
rxn01199_c	0.0006366103686123646
rxn00545_c	0.010532633341950015
rxn01215_c	0.010532633341950015
rxn01343_c	0.010532633341950015
rxn06488_c	0.0007715810474924776
rxn08822_c	4.000316505041879e-05
rxn08840_c	4.000316505041879e-05
rxn08851_c	4.000316505041879e-05
rxn08845_c	4.000316505041879e-05
rxn08844_c	4.000316505041879e-05
rxn08821_c	4.000316505041879e-05
rxn08841_c	4.000316505041879e-05
rxn08843_c	4.000316505041879e-05
rxn08849_c	4.000316505041879e-05
rxn08846_c	4.000316505041879e-05
rxn08818_c	4.000316505041879e-05
rxn08823_c	4.000316505041879e-05
rxn08839_c	4.000316505041879e-05
rxn08817_c	4.000316505041879e-05
rxn08848_c	4.000316505041879e-05
rxn08819_c	4.000316505041879e-05
rxn08842_c	4.000316505041879e-05
rxn08850_c	4.000316505041879e-05
rxn08847_c	4.000316505041879e-05
rxn08838_c	4.000316505041879e-05
rxn08820_c	4.000316505041879e-05
rxn05183_c	0.0018687878584953642
rxn01547_c	0.0018113833166480131
rxn02835_c	0.0018113833166480131
rxn02834_c	0.0018113833166480131
rxn02320_c	0.0011685724574528335
rxn01270_c	0.0015904458360745503
rxn00527_c	0.0015904458360745503
rxn00493_c	0.0015904458360745503
rxn02504_c	0.0023785081875678004
rxn00783_c	0.0023785081875678004
rxn04082_c	4.000316505041879e-05
rxn08756_c	0.0017642595882186199
rxn08352_c	0.0017642595882186199
rxn04113_c	0.0017642595882186199
