645463.3.peg.906	0.0
645463.3.peg.907	4.0
645463.3.peg.909	1115.0
645463.3.peg.910	945.0
645463.3.peg.916	2.0
645463.3.peg.918	105.0
645463.3.peg.919	81.0
645463.3.peg.920	69.0
645463.3.peg.929	30.0
645463.3.peg.930	15.0
645463.3.peg.954	7.0
645463.3.peg.955	5.0
645463.3.peg.956	212.0
645463.3.peg.957	131.0
645463.3.peg.969	110.0
645463.3.peg.971	165.0
645463.3.peg.976	996.0
645463.3.peg.979	1991.0
645463.3.peg.980	1493.0
645463.3.peg.981	3414.0
645463.3.peg.994	81.0
645463.3.peg.998	13.0
645463.3.peg.1000	8.0
645463.3.peg.1001	7.0
645463.3.peg.1002	7.0
645463.3.peg.1007	404.0
645463.3.peg.1016	7.0
645463.3.peg.1017	11.0
645463.3.peg.1032	70.0
645463.3.peg.1037	144.0
645463.3.peg.1057	69.0
645463.3.peg.1065	820.0
645463.3.peg.1067	996.0
645463.3.peg.1070	17.0
645463.3.peg.1077	141.0
645463.3.peg.1079	500.0
645463.3.peg.1081	109.0
645463.3.peg.1084	89.0
645463.3.peg.1086	110.0
645463.3.peg.1089	130.0
645463.3.peg.1096	283.0
645463.3.peg.1110	102.0
645463.3.peg.1112	69.0
645463.3.peg.1125	70.0
645463.3.peg.1128	102.0
645463.3.peg.1129	98.0
645463.3.peg.1130	28.0
645463.3.peg.1164	41.0
645463.3.peg.1166	55.0
645463.3.peg.1170	197.0
645463.3.peg.1174	555.0
645463.3.peg.1176	3.0
645463.3.peg.1191	62.0
645463.3.peg.1196	4203.0
645463.3.peg.1199	73.0
645463.3.peg.1213	49.0
645463.3.peg.1214	87.0
645463.3.peg.1218	59.0
645463.3.peg.1223	126.0
645463.3.peg.1226	543.0
645463.3.peg.1233	210.0
645463.3.peg.1234	2011.0
645463.3.peg.1240	113.0
645463.3.peg.1245	71.0
645463.3.peg.1250	70.0
645463.3.peg.1252	368.0
645463.3.peg.1256	143.0
645463.3.peg.1257	2255.0
645463.3.peg.1258	101.0
645463.3.peg.1262	126.0
645463.3.peg.1272	174.0
645463.3.peg.1304	50.0
645463.3.peg.1308	14.0
645463.3.peg.1309	27.0
645463.3.peg.1323	99.0
645463.3.peg.1324	9.0
645463.3.peg.1330	16.0
645463.3.peg.1332	51.0
645463.3.peg.1351	73.0
645463.3.peg.1372	42.0
645463.3.peg.1373	68.0
645463.3.peg.1374	34.0
645463.3.peg.1376	643.0
645463.3.peg.1377	496.0
645463.3.peg.1378	167.0
645463.3.peg.1379	199.0
645463.3.peg.1380	265.0
645463.3.peg.1382	351.0
645463.3.peg.1406	2626.0
645463.3.peg.1409	38.0
645463.3.peg.1410	60.0
645463.3.peg.1411	247.0
645463.3.peg.1418	26.0
645463.3.peg.1419	37.0
645463.3.peg.1421	108.0
645463.3.peg.1423	362.0
645463.3.peg.1426	176.0
645463.3.peg.1428	28.0
645463.3.peg.1441	96.0
645463.3.peg.1442	108.0
645463.3.peg.1447	42.0
645463.3.peg.1451	261.0
645463.3.peg.1456	177.0
645463.3.peg.1464	95.0
645463.3.peg.1466	762.0
645463.3.peg.1476	3.0
645463.3.peg.1478	4.0
645463.3.peg.1479	5.0
645463.3.peg.1481	7.0
645463.3.peg.1482	7.0
645463.3.peg.1483	6.0
645463.3.peg.1494	2.0
645463.3.peg.1562	5.0
645463.3.peg.1577	269.0
645463.3.peg.1580	33.0
645463.3.peg.1582	19.0
645463.3.peg.1592	1.0
645463.3.peg.1593	1.0
645463.3.peg.1594	4.0
645463.3.peg.1595	5065.0
645463.3.peg.1596	4331.0
645463.3.peg.1598	132.0
645463.3.peg.1601	27.0
645463.3.peg.1602	21.0
645463.3.peg.1603	24.0
645463.3.peg.1604	68.0
645463.3.peg.1633	1.0
645463.3.peg.1639	707.0
645463.3.peg.1649	221.0
645463.3.peg.1650	55.0
645463.3.peg.1651	62.0
645463.3.peg.1652	33.0
645463.3.peg.1655	30.0
645463.3.peg.1656	16.0
645463.3.peg.1657	46.0
645463.3.peg.1658	1877.0
645463.3.peg.1659	3667.0
645463.3.peg.1663	11.0
645463.3.peg.1667	5.0
645463.3.peg.1668	37.0
645463.3.peg.1693	1434.0
645463.3.peg.1694	2220.0
645463.3.peg.1699	5.0
645463.3.peg.1700	15.0
645463.3.peg.1701	73.0
645463.3.peg.1702	89.0
645463.3.peg.1703	226.0
645463.3.peg.1706	14.0
645463.3.peg.1707	2.0
645463.3.peg.1711	1.0
645463.3.peg.1721	2.0
645463.3.peg.1733	42.0
645463.3.peg.1738	30.0
645463.3.peg.1749	0.0
645463.3.peg.1750	24.0
645463.3.peg.1761	31.0
645463.3.peg.1772	91.0
645463.3.peg.1774	4482.0
645463.3.peg.1783	16.0
645463.3.peg.1792	23.0
645463.3.peg.1800	146.0
645463.3.peg.1805	722.0
645463.3.peg.1815	8.0
645463.3.peg.1817	35.0
645463.3.peg.1824	45.0
645463.3.peg.1826	90.0
645463.3.peg.1828	79.0
645463.3.peg.1830	25.0
645463.3.peg.1834	26.0
645463.3.peg.1835	24.0
645463.3.peg.1840	28.0
645463.3.peg.1841	103.0
645463.3.peg.1842	77.0
645463.3.peg.1843	83.0
645463.3.peg.1844	84.0
645463.3.peg.1845	60.0
645463.3.peg.1846	55.0
645463.3.peg.1847	38.0
645463.3.peg.1848	29.0
645463.3.peg.1947	138.0
645463.3.peg.1948	52.0
645463.3.peg.1962	0.0
645463.3.peg.1963	0.0
645463.3.peg.1966	0.0
645463.3.peg.1973	0.0
645463.3.peg.1978	0.0
645463.3.peg.1988	132.0
645463.3.peg.1989	126.0
645463.3.peg.1990	201.0
645463.3.peg.1991	222.0
645463.3.peg.2027	127.0
645463.3.peg.2042	22.0
645463.3.peg.2062	9.0
645463.3.peg.2078	15.0
645463.3.peg.2080	1.0
645463.3.peg.2081	2.0
645463.3.peg.2082	0.0
645463.3.peg.2083	0.0
645463.3.peg.2084	1.0
645463.3.peg.2096	22.0
645463.3.peg.2100	105.0
645463.3.peg.2101	68.0
645463.3.peg.2121	2.0
645463.3.peg.2123	294.0
645463.3.peg.2127	3.0
645463.3.peg.2128	3.0
645463.3.peg.2129	3.0
645463.3.peg.2130	2.0
645463.3.peg.2134	4.0
645463.3.peg.2135	1.0
645463.3.peg.2137	1.0
645463.3.peg.2138	2.0
645463.3.peg.2155	174.0
645463.3.peg.2158	243.0
645463.3.peg.2163	154.0
645463.3.peg.2167	579.0
645463.3.peg.2169	75.0
645463.3.peg.2170	82.0
645463.3.peg.2183	634.0
645463.3.peg.2187	89.0
645463.3.peg.2191	164.0
645463.3.peg.2193	1010.0
645463.3.peg.2218	62.0
645463.3.peg.2222	11.0
645463.3.peg.2226	52.0
645463.3.peg.2238	10.0
645463.3.peg.2242	19.0
645463.3.peg.2243	31.0
645463.3.peg.2246	12.0
645463.3.peg.2250	3.0
645463.3.peg.2253	0.0
645463.3.peg.2254	1.0
645463.3.peg.2255	0.0
645463.3.peg.2256	0.0
645463.3.peg.2261	22.0
645463.3.peg.2273	41.0
645463.3.peg.2284	59.0
645463.3.peg.2288	5.0
645463.3.peg.2289	6.0
645463.3.peg.2293	104.0
645463.3.peg.2302	34.0
645463.3.peg.2303	19.0
645463.3.peg.2316	45.0
645463.3.peg.2317	30.0
645463.3.peg.2324	2.0
645463.3.peg.2325	0.0
645463.3.peg.2326	0.0
645463.3.peg.2327	2.0
645463.3.peg.2328	0.0
645463.3.peg.2329	1.0
645463.3.peg.2334	14.0
645463.3.peg.2356	96.0
645463.3.peg.2360	57.0
645463.3.peg.2361	55.0
645463.3.peg.2362	135.0
645463.3.peg.2363	176.0
645463.3.peg.2364	152.0
645463.3.peg.2366	632.0
645463.3.peg.2367	66.0
645463.3.peg.2368	224.0
645463.3.peg.2369	278.0
645463.3.peg.2370	427.0
645463.3.peg.2371	906.0
645463.3.peg.2372	381.0
645463.3.peg.2375	500.0
645463.3.peg.2376	416.0
645463.3.peg.2378	558.0
645463.3.peg.2379	494.0
645463.3.peg.2384	81.0
645463.3.peg.2389	13.0
645463.3.peg.2390	10.0
645463.3.peg.2391	32.0
645463.3.peg.2402	404.0
645463.3.peg.2407	7.0
645463.3.peg.2408	9.0
645463.3.peg.2409	6.0
645463.3.peg.2416	1379.0
645463.3.peg.2417	945.0
645463.3.peg.2419	1137.0
645463.3.peg.2446	31.0
645463.3.peg.2447	70.0
645463.3.peg.2456	1131.0
645463.3.peg.2459	7.0
645463.3.peg.2464	3.0
645463.3.peg.2478	1.0
645463.3.peg.2479	244.0
645463.3.peg.2480	363.0
645463.3.peg.2486	333.0
645463.3.peg.2487	43.0
645463.3.peg.2496	484.0
645463.3.peg.2514	19.0
645463.3.peg.2516	30.0
645463.3.peg.2523	259.0
645463.3.peg.2524	18.0
645463.3.peg.2535	15.0
645463.3.peg.2536	7.0
645463.3.peg.2542	66.0
645463.3.peg.2546	47.0
645463.3.peg.2551	16.0
645463.3.peg.2553	23.0
645463.3.peg.2560	12.0
645463.3.peg.2561	9.0
645463.3.peg.2563	22.0
645463.3.peg.2565	956.0
645463.3.peg.2567	96.0
645463.3.peg.2569	38.0
645463.3.peg.2572	332.0
645463.3.peg.2583	32.0
645463.3.peg.2586	162.0
645463.3.peg.2602	62.0
645463.3.peg.2607	230.0
645463.3.peg.2615	4.0
645463.3.peg.2619	39.0
645463.3.peg.2620	127.0
645463.3.peg.2621	204.0
645463.3.peg.2630	307.0
645463.3.peg.2631	471.0
645463.3.peg.2632	49.0
645463.3.peg.2633	192.0
645463.3.peg.2635	137.0
645463.3.peg.2637	126.0
645463.3.peg.2638	131.0
645463.3.peg.2641	11.0
645463.3.peg.2642	49.0
645463.3.peg.2643	55.0
645463.3.peg.2653	49.0
645463.3.peg.2654	23.0
645463.3.peg.2656	163.0
645463.3.peg.2662	81.0
645463.3.peg.2678	123.0
645463.3.peg.2699	85.0
645463.3.peg.2701	56.0
645463.3.peg.2702	78.0
645463.3.peg.2703	117.0
645463.3.peg.2716	36.0
645463.3.peg.2717	67.0
645463.3.peg.2718	45.0
645463.3.peg.2719	811.0
645463.3.peg.2721	96.0
645463.3.peg.2723	1.0
645463.3.peg.2726	6.0
645463.3.peg.2727	2.0
645463.3.peg.2729	1659.0
645463.3.peg.2741	453.0
645463.3.peg.2743	45.0
645463.3.peg.2744	10.0
645463.3.peg.2752	54.0
645463.3.peg.2753	15.0
645463.3.peg.2756	1.0
645463.3.peg.2762	123.0
645463.3.peg.2774	243.0
645463.3.peg.2782	2.0
645463.3.peg.2783	3.0
645463.3.peg.2784	96.0
645463.3.peg.2787	56.0
645463.3.peg.2788	207.0
645463.3.peg.2789	116.0
645463.3.peg.2793	72.0
645463.3.peg.2794	374.0
645463.3.peg.2802	249.0
645463.3.peg.2808	337.0
645463.3.peg.2818	71.0
645463.3.peg.2819	65.0
645463.3.peg.2821	83.0
645463.3.peg.2826	38.0
645463.3.peg.2827	28.0
645463.3.peg.2830	2397.0
645463.3.peg.2831	360.0
645463.3.peg.2833	72.0
645463.3.peg.2835	120.0
645463.3.peg.2837	313.0
645463.3.peg.2840	62.0
645463.3.peg.2841	124.0
645463.3.peg.2842	14.0
645463.3.peg.2845	15.0
645463.3.peg.2859	0.0
645463.3.peg.2880	58.0
645463.3.peg.2886	9.0
645463.3.peg.2893	27.0
645463.3.peg.2903	15.0
645463.3.peg.2906	148.0
645463.3.peg.2907	179.0
645463.3.peg.2909	250.0
645463.3.peg.2914	2.0
645463.3.peg.2930	4.0
645463.3.peg.2931	2.0
645463.3.peg.2932	6.0
645463.3.peg.2941	1650.0
645463.3.peg.2943	4045.0
645463.3.peg.2944	3324.0
645463.3.peg.2945	3236.0
645463.3.peg.2969	6.0
645463.3.peg.2970	16.0
645463.3.peg.2971	15.0
645463.3.peg.2985	4.0
645463.3.peg.2989	95.0
645463.3.peg.2990	123.0
645463.3.peg.2993	95.0
645463.3.peg.2994	215.0
645463.3.peg.3003	2.0
645463.3.peg.3004	1.0
645463.3.peg.3005	2.0
645463.3.peg.3007	3.0
645463.3.peg.3010	218.0
645463.3.peg.3013	216.0
645463.3.peg.3014	211.0
645463.3.peg.3015	210.0
645463.3.peg.3016	193.0
645463.3.peg.3032	8.0
645463.3.peg.3033	327.0
645463.3.peg.3048	9.0
645463.3.peg.3057	2.0
645463.3.peg.3059	2.0
645463.3.peg.3063	2.0
645463.3.peg.3064	1.0
645463.3.peg.3085	4.0
645463.3.peg.3086	1.0
645463.3.peg.3087	0.0
645463.3.peg.3088	1.0
645463.3.peg.3090	11.0
645463.3.peg.3091	8.0
645463.3.peg.3097	98.0
645463.3.peg.3101	9.0
645463.3.peg.3102	4.0
645463.3.peg.3105	7.0
645463.3.peg.3106	3.0
645463.3.peg.3108	116.0
645463.3.peg.3110	4.0
645463.3.peg.3111	18.0
645463.3.peg.3114	11.0
645463.3.peg.3122	30.0
645463.3.peg.3140	10.0
645463.3.peg.3141	8.0
645463.3.peg.3143	19.0
645463.3.peg.3146	20.0
645463.3.peg.3147	19.0
645463.3.peg.3150	2.0
645463.3.peg.3215	561.0
645463.3.peg.3216	409.0
645463.3.peg.3217	534.0
645463.3.peg.3218	303.0
645463.3.peg.3219	666.0
645463.3.peg.3222	1.0
645463.3.peg.3223	2.0
645463.3.peg.3226	3.0
645463.3.peg.3227	10.0
645463.3.peg.3237	106.0
645463.3.peg.3274	61.0
645463.3.peg.3276	174.0
645463.3.peg.3279	182.0
645463.3.peg.3287	8.0
645463.3.peg.3289	48.0
645463.3.peg.3291	26.0
645463.3.peg.3292	23.0
645463.3.peg.3293	63.0
645463.3.peg.3295	71.0
645463.3.peg.3304	120.0
645463.3.peg.3307	25.0
645463.3.peg.3312	7.0
645463.3.peg.3313	2.0
645463.3.peg.3314	4.0
645463.3.peg.3322	25.0
645463.3.peg.3326	96.0
645463.3.peg.3328	1000.0
645463.3.peg.3330	42.0
645463.3.peg.3331	15.0
645463.3.peg.3332	11.0
645463.3.peg.3333	12.0
645463.3.peg.3335	54.0
645463.3.peg.3336	154.0
645463.3.peg.3337	74.0
645463.3.peg.3339	306.0
645463.3.peg.3340	104.0
645463.3.peg.3365	237.0
645463.3.peg.3373	49.0
645463.3.peg.3392	9.0
645463.3.peg.3413	209.0
645463.3.peg.3414	132.0
645463.3.peg.3415	139.0
645463.3.peg.3421	106.0
645463.3.peg.3434	3.0
645463.3.peg.3436	5.0
645463.3.peg.3438	95.0
645463.3.peg.3439	59.0
645463.3.peg.3440	78.0
645463.3.peg.3441	60.0
645463.3.peg.3444	70.0
645463.3.peg.3447	77.0
645463.3.peg.3451	40.0
645463.3.peg.3452	65.0
645463.3.peg.3454	62.0
645463.3.peg.3456	42.0
645463.3.peg.3457	32.0
645463.3.peg.3458	94.0
645463.3.peg.3462	4.0
645463.3.peg.3472	15.0
645463.3.peg.3495	34.0
645463.3.peg.3502	268.0
645463.3.peg.3506	272.0
645463.3.peg.3507	321.0
645463.3.peg.3508	294.0
645463.3.peg.3509	258.0
645463.3.peg.3510	185.0
645463.3.peg.3514	542.0
645463.3.peg.3515	179.0
645463.3.peg.3516	597.0
645463.3.peg.3519	109.0
645463.3.peg.3527	306.0
645463.3.peg.3538	548.0
645463.3.peg.3556	392.0
645463.3.peg.3557	508.0
645463.3.peg.3581	53.0
645463.3.peg.3584	236.0
645463.3.peg.3590	61.0
645463.3.peg.3591	41.0
645463.3.peg.3595	389.0
645463.3.peg.3598	361.0
645463.3.peg.3601	18.0
645463.3.peg.3603	268.0
645463.3.peg.3605	54.0
645463.3.peg.3609	333.0
645463.3.peg.3632	58.0
645463.3.peg.3633	58.0
645463.3.peg.3634	54.0
645463.3.peg.3635	55.0
645463.3.peg.3636	74.0
645463.3.peg.3641	43.0
645463.3.peg.3642	50.0
645463.3.peg.3643	75.0
645463.3.peg.3650	103.0
645463.3.peg.3700	2.0
645463.3.peg.3705	3.0
645463.3.peg.3717	2.0
645463.3.peg.3719	26.0
645463.3.peg.3720	29.0
645463.3.peg.3722	33.0
645463.3.peg.3727	284.0
645463.3.peg.3730	307.0
645463.3.peg.3734	883.0
645463.3.peg.3735	681.0
645463.3.peg.3736	496.0
645463.3.peg.3743	110.0
645463.3.peg.3753	129.0
645463.3.peg.3754	38.0
