645463.3.peg.14	519.0
645463.3.peg.16	84.0
645463.3.peg.34	1.0
645463.3.peg.35	2.0
645463.3.peg.37	10.0
645463.3.peg.38	10.0
645463.3.peg.39	7.0
645463.3.peg.40	10.0
645463.3.peg.42	0.0
645463.3.peg.43	3.0
645463.3.peg.44	1.0
645463.3.peg.46	0.0
645463.3.peg.47	46.0
645463.3.peg.49	34.0
645463.3.peg.52	112.0
645463.3.peg.54	892.0
645463.3.peg.57	152.0
645463.3.peg.58	80.0
645463.3.peg.66	15.0
645463.3.peg.70	460.0
645463.3.peg.71	452.0
645463.3.peg.74	372.0
645463.3.peg.75	395.0
645463.3.peg.76	811.0
645463.3.peg.77	945.0
645463.3.peg.80	851.0
645463.3.peg.81	588.0
645463.3.peg.82	616.0
645463.3.peg.83	521.0
645463.3.peg.84	450.0
645463.3.peg.85	319.0
645463.3.peg.86	624.0
645463.3.peg.87	426.0
645463.3.peg.88	427.0
645463.3.peg.89	226.0
645463.3.peg.90	247.0
645463.3.peg.91	395.0
645463.3.peg.92	541.0
645463.3.peg.93	281.0
645463.3.peg.94	106.0
645463.3.peg.95	534.0
645463.3.peg.96	312.0
645463.3.peg.97	411.0
645463.3.peg.98	471.0
645463.3.peg.99	101.0
645463.3.peg.100	457.0
645463.3.peg.102	275.0
645463.3.peg.103	419.0
645463.3.peg.106	4.0
645463.3.peg.107	349.0
645463.3.peg.108	656.0
645463.3.peg.109	494.0
645463.3.peg.110	412.0
645463.3.peg.111	168.0
645463.3.peg.117	1115.0
645463.3.peg.118	8.0
645463.3.peg.119	173.0
645463.3.peg.120	206.0
645463.3.peg.125	2426.0
645463.3.peg.126	1925.0
645463.3.peg.132	212.0
645463.3.peg.136	369.0
645463.3.peg.143	191.0
645463.3.peg.148	0.0
645463.3.peg.149	3.0
645463.3.peg.150	1.0
645463.3.peg.161	547.0
645463.3.peg.167	185.0
645463.3.peg.168	177.0
645463.3.peg.169	140.0
645463.3.peg.190	2324.0
645463.3.peg.191	1821.0
645463.3.peg.192	209.0
645463.3.peg.194	9201.0
645463.3.peg.198	319.0
645463.3.peg.201	189.0
645463.3.peg.202	57.0
645463.3.peg.213	32.0
645463.3.peg.221	51.0
645463.3.peg.222	83.0
645463.3.peg.223	78.0
645463.3.peg.230	147.0
645463.3.peg.231	217.0
645463.3.peg.232	156.0
645463.3.peg.233	89.0
645463.3.peg.234	83.0
645463.3.peg.235	120.0
645463.3.peg.236	355.0
645463.3.peg.237	11.0
645463.3.peg.238	35.0
645463.3.peg.239	27.0
645463.3.peg.240	29.0
645463.3.peg.260	36.0
645463.3.peg.294	56.0
645463.3.peg.295	54.0
645463.3.peg.303	2.0
645463.3.peg.304	5.0
645463.3.peg.306	5.0
645463.3.peg.307	4.0
645463.3.peg.308	4.0
645463.3.peg.317	13.0
645463.3.peg.319	20.0
645463.3.peg.320	12.0
645463.3.peg.321	6.0
645463.3.peg.322	8.0
645463.3.peg.334	73.0
645463.3.peg.353	85.0
645463.3.peg.360	399.0
645463.3.peg.372	217.0
645463.3.peg.384	16.0
645463.3.peg.386	5.0
645463.3.peg.389	3859.0
645463.3.peg.390	4502.0
645463.3.peg.391	3230.0
645463.3.peg.392	4056.0
645463.3.peg.393	5452.0
645463.3.peg.398	237.0
645463.3.peg.402	42.0
645463.3.peg.412	2.0
645463.3.peg.418	0.0
645463.3.peg.419	0.0
645463.3.peg.441	7.0
645463.3.peg.462	364.0
645463.3.peg.463	5.0
645463.3.peg.464	10.0
645463.3.peg.465	10.0
645463.3.peg.466	14.0
645463.3.peg.467	14.0
645463.3.peg.500	139.0
645463.3.peg.515	95.0
645463.3.peg.530	550.0
645463.3.peg.549	7.0
645463.3.peg.558	13.0
645463.3.peg.560	506.0
645463.3.peg.658	1.0
645463.3.peg.664	15.0
645463.3.peg.668	612.0
645463.3.peg.669	1140.0
645463.3.peg.671	32.0
645463.3.peg.672	3.0
645463.3.peg.681	51.0
645463.3.peg.682	69.0
645463.3.peg.693	146.0
645463.3.peg.702	1693.0
645463.3.peg.703	1003.0
645463.3.peg.704	1033.0
645463.3.peg.706	1237.0
645463.3.peg.707	751.0
645463.3.peg.713	3426.0
645463.3.peg.717	156.0
645463.3.peg.721	17.0
645463.3.peg.726	1.0
645463.3.peg.735	10.0
645463.3.peg.744	23.0
645463.3.peg.745	323.0
645463.3.peg.750	9.0
645463.3.peg.754	17.0
645463.3.peg.769	71.0
645463.3.peg.770	148.0
645463.3.peg.773	263.0
645463.3.peg.783	447.0
645463.3.peg.789	0.0
645463.3.peg.790	1.0
645463.3.peg.806	42.0
645463.3.peg.807	51.0
645463.3.peg.817	984.0
645463.3.peg.822	95.0
645463.3.peg.823	100.0
645463.3.peg.830	168.0
645463.3.peg.844	3351.0
645463.3.peg.845	2405.0
645463.3.peg.846	2502.0
645463.3.peg.851	2.0
645463.3.peg.852	10.0
645463.3.peg.853	9.0
645463.3.peg.857	77.0
645463.3.peg.861	50.0
645463.3.peg.862	397.0
645463.3.peg.865	1.0
645463.3.peg.872	51.0
645463.3.peg.873	55.0
645463.3.peg.874	67.0
645463.3.peg.875	99.0
645463.3.peg.879	4.0
645463.3.peg.880	4.0
645463.3.peg.881	7.0
645463.3.peg.898	27.0
645463.3.peg.904	0.0
645463.3.peg.905	1.0
645463.3.peg.906	0.0
645463.3.peg.907	3.0
645463.3.peg.909	1367.0
645463.3.peg.910	1150.0
645463.3.peg.916	3.0
645463.3.peg.918	96.0
645463.3.peg.919	85.0
645463.3.peg.920	76.0
645463.3.peg.929	31.0
645463.3.peg.930	14.0
645463.3.peg.954	5.0
645463.3.peg.955	5.0
645463.3.peg.956	230.0
645463.3.peg.957	145.0
645463.3.peg.969	116.0
645463.3.peg.971	149.0
645463.3.peg.976	1225.0
645463.3.peg.979	2274.0
645463.3.peg.980	1632.0
645463.3.peg.981	4041.0
645463.3.peg.994	79.0
645463.3.peg.998	9.0
645463.3.peg.1000	7.0
645463.3.peg.1001	6.0
645463.3.peg.1002	5.0
645463.3.peg.1007	445.0
645463.3.peg.1016	9.0
645463.3.peg.1017	11.0
645463.3.peg.1032	67.0
645463.3.peg.1037	136.0
645463.3.peg.1057	73.0
645463.3.peg.1065	851.0
645463.3.peg.1067	1014.0
645463.3.peg.1070	17.0
645463.3.peg.1077	162.0
645463.3.peg.1079	511.0
645463.3.peg.1081	98.0
645463.3.peg.1084	102.0
645463.3.peg.1086	123.0
645463.3.peg.1089	148.0
645463.3.peg.1096	274.0
645463.3.peg.1110	111.0
645463.3.peg.1112	74.0
645463.3.peg.1125	71.0
645463.3.peg.1128	99.0
645463.3.peg.1129	104.0
645463.3.peg.1130	31.0
645463.3.peg.1164	43.0
645463.3.peg.1166	55.0
645463.3.peg.1170	195.0
645463.3.peg.1174	541.0
645463.3.peg.1176	3.0
645463.3.peg.1191	68.0
645463.3.peg.1196	4369.0
645463.3.peg.1199	79.0
645463.3.peg.1213	47.0
645463.3.peg.1214	86.0
645463.3.peg.1218	65.0
645463.3.peg.1223	128.0
645463.3.peg.1226	572.0
645463.3.peg.1233	191.0
645463.3.peg.1234	2122.0
645463.3.peg.1240	119.0
645463.3.peg.1245	79.0
645463.3.peg.1250	63.0
645463.3.peg.1252	380.0
645463.3.peg.1256	152.0
645463.3.peg.1257	2438.0
645463.3.peg.1258	92.0
645463.3.peg.1262	130.0
645463.3.peg.1272	165.0
645463.3.peg.1304	56.0
645463.3.peg.1308	13.0
645463.3.peg.1309	31.0
645463.3.peg.1323	91.0
645463.3.peg.1324	6.0
645463.3.peg.1330	18.0
645463.3.peg.1332	54.0
645463.3.peg.1351	66.0
645463.3.peg.1372	46.0
645463.3.peg.1373	71.0
645463.3.peg.1374	35.0
645463.3.peg.1376	656.0
645463.3.peg.1377	516.0
645463.3.peg.1378	182.0
645463.3.peg.1379	223.0
645463.3.peg.1380	303.0
645463.3.peg.1382	398.0
645463.3.peg.1406	2606.0
645463.3.peg.1409	38.0
645463.3.peg.1410	66.0
645463.3.peg.1411	273.0
645463.3.peg.1418	24.0
645463.3.peg.1419	38.0
645463.3.peg.1421	116.0
645463.3.peg.1423	393.0
645463.3.peg.1426	194.0
645463.3.peg.1428	25.0
645463.3.peg.1441	100.0
645463.3.peg.1442	112.0
645463.3.peg.1447	41.0
645463.3.peg.1451	278.0
645463.3.peg.1456	192.0
645463.3.peg.1464	102.0
645463.3.peg.1466	868.0
645463.3.peg.1476	3.0
645463.3.peg.1478	5.0
645463.3.peg.1479	4.0
645463.3.peg.1481	8.0
645463.3.peg.1482	11.0
645463.3.peg.1483	4.0
645463.3.peg.1494	2.0
645463.3.peg.1562	4.0
645463.3.peg.1577	276.0
645463.3.peg.1580	31.0
645463.3.peg.1582	19.0
645463.3.peg.1592	1.0
645463.3.peg.1593	2.0
645463.3.peg.1594	3.0
645463.3.peg.1595	5253.0
645463.3.peg.1596	4578.0
645463.3.peg.1598	125.0
645463.3.peg.1601	28.0
645463.3.peg.1602	22.0
645463.3.peg.1603	24.0
645463.3.peg.1604	70.0
645463.3.peg.1633	1.0
645463.3.peg.1639	783.0
645463.3.peg.1649	217.0
645463.3.peg.1650	51.0
645463.3.peg.1651	68.0
645463.3.peg.1652	30.0
645463.3.peg.1655	24.0
645463.3.peg.1656	16.0
645463.3.peg.1657	46.0
645463.3.peg.1658	2014.0
645463.3.peg.1659	4127.0
645463.3.peg.1663	12.0
645463.3.peg.1667	5.0
645463.3.peg.1668	36.0
645463.3.peg.1693	1400.0
645463.3.peg.1694	2256.0
645463.3.peg.1699	7.0
645463.3.peg.1700	13.0
645463.3.peg.1701	73.0
645463.3.peg.1702	91.0
645463.3.peg.1703	231.0
645463.3.peg.1706	15.0
645463.3.peg.1707	3.0
645463.3.peg.1711	1.0
645463.3.peg.1721	2.0
645463.3.peg.1733	46.0
645463.3.peg.1738	34.0
645463.3.peg.1749	1.0
645463.3.peg.1750	30.0
645463.3.peg.1761	35.0
645463.3.peg.1772	96.0
645463.3.peg.1774	4420.0
645463.3.peg.1783	15.0
645463.3.peg.1792	25.0
645463.3.peg.1800	146.0
645463.3.peg.1805	955.0
645463.3.peg.1815	11.0
645463.3.peg.1817	31.0
645463.3.peg.1824	46.0
645463.3.peg.1826	86.0
645463.3.peg.1828	82.0
645463.3.peg.1830	26.0
645463.3.peg.1834	27.0
645463.3.peg.1835	22.0
645463.3.peg.1840	24.0
645463.3.peg.1841	106.0
645463.3.peg.1842	71.0
645463.3.peg.1843	84.0
645463.3.peg.1844	88.0
645463.3.peg.1845	58.0
645463.3.peg.1846	56.0
645463.3.peg.1847	39.0
645463.3.peg.1848	25.0
645463.3.peg.1947	146.0
645463.3.peg.1948	56.0
645463.3.peg.1962	0.0
645463.3.peg.1963	0.0
645463.3.peg.1966	0.0
645463.3.peg.1973	0.0
645463.3.peg.1978	0.0
645463.3.peg.1988	150.0
645463.3.peg.1989	124.0
645463.3.peg.1990	217.0
645463.3.peg.1991	248.0
645463.3.peg.2027	127.0
645463.3.peg.2042	19.0
645463.3.peg.2062	9.0
645463.3.peg.2078	16.0
645463.3.peg.2080	1.0
645463.3.peg.2081	2.0
645463.3.peg.2082	0.0
645463.3.peg.2083	0.0
645463.3.peg.2084	1.0
645463.3.peg.2096	23.0
645463.3.peg.2100	106.0
645463.3.peg.2101	70.0
645463.3.peg.2121	3.0
645463.3.peg.2123	306.0
645463.3.peg.2127	2.0
645463.3.peg.2128	5.0
645463.3.peg.2129	4.0
645463.3.peg.2130	2.0
645463.3.peg.2134	4.0
645463.3.peg.2135	3.0
645463.3.peg.2137	1.0
645463.3.peg.2138	2.0
645463.3.peg.2155	153.0
645463.3.peg.2158	225.0
645463.3.peg.2163	165.0
645463.3.peg.2167	582.0
645463.3.peg.2169	81.0
645463.3.peg.2170	88.0
645463.3.peg.2183	658.0
645463.3.peg.2187	91.0
645463.3.peg.2191	189.0
645463.3.peg.2193	1025.0
645463.3.peg.2218	68.0
645463.3.peg.2222	10.0
645463.3.peg.2226	58.0
645463.3.peg.2238	13.0
645463.3.peg.2242	18.0
645463.3.peg.2243	33.0
645463.3.peg.2246	10.0
645463.3.peg.2250	2.0
645463.3.peg.2253	1.0
645463.3.peg.2254	0.0
645463.3.peg.2255	1.0
645463.3.peg.2256	0.0
645463.3.peg.2261	26.0
645463.3.peg.2273	35.0
645463.3.peg.2284	52.0
645463.3.peg.2288	5.0
645463.3.peg.2289	4.0
645463.3.peg.2293	112.0
645463.3.peg.2302	30.0
645463.3.peg.2303	18.0
645463.3.peg.2316	50.0
645463.3.peg.2317	32.0
645463.3.peg.2324	2.0
645463.3.peg.2325	1.0
645463.3.peg.2326	1.0
645463.3.peg.2327	2.0
645463.3.peg.2328	1.0
645463.3.peg.2329	0.0
645463.3.peg.2334	17.0
645463.3.peg.2356	88.0
645463.3.peg.2360	70.0
645463.3.peg.2361	69.0
645463.3.peg.2362	153.0
645463.3.peg.2363	223.0
645463.3.peg.2364	148.0
645463.3.peg.2366	627.0
645463.3.peg.2367	72.0
645463.3.peg.2368	305.0
645463.3.peg.2369	373.0
645463.3.peg.2370	481.0
645463.3.peg.2371	1059.0
645463.3.peg.2372	415.0
645463.3.peg.2375	539.0
645463.3.peg.2376	455.0
645463.3.peg.2378	600.0
645463.3.peg.2379	539.0
645463.3.peg.2384	85.0
645463.3.peg.2389	16.0
645463.3.peg.2390	9.0
645463.3.peg.2391	28.0
645463.3.peg.2402	422.0
645463.3.peg.2407	7.0
645463.3.peg.2408	10.0
645463.3.peg.2409	10.0
645463.3.peg.2416	1563.0
645463.3.peg.2417	1074.0
645463.3.peg.2419	1325.0
645463.3.peg.2446	31.0
645463.3.peg.2447	81.0
645463.3.peg.2456	1180.0
645463.3.peg.2459	6.0
645463.3.peg.2464	3.0
645463.3.peg.2478	1.0
645463.3.peg.2479	261.0
645463.3.peg.2480	411.0
