patric	Rough_1	Rough_2
645463.3.peg.2084	0.193236714975845	0.096618357487923
645463.3.peg.2096	9.8326359832636	9.41422594142259
645463.3.peg.2100	35.3441608662026	38.476411446249
645463.3.peg.2101	17.9229480737018	17.3785594639866
645463.3.peg.2106	76.2162162162162	95.7957957957958
645463.3.peg.2121	0.925925925925926	2.22222222222222
645463.3.peg.2127	0.484848484848485	1.09090909090909
645463.3.peg.2128	0.534188034188034	1.17521367521368
645463.3.peg.2129	0.596491228070175	0.491228070175439
645463.3.peg.213	14.8846960167715	18.4486373165618
645463.3.peg.2130	0.437636761487965	0.656455142231947
645463.3.peg.2134	1.37573297248534	1.39828597203428
645463.3.peg.2135	0.318471337579618	0.849256900212314
645463.3.peg.2137	0.397686189443239	0.361532899493854
645463.3.peg.2138	0.441501103752759	0.441501103752759
645463.3.peg.2155	62.2004357298475	79.7022512708787
645463.3.peg.2158	106.444444444444	120.074074074074
645463.3.peg.2163	33.0335731414868	38.4692246203038
645463.3.peg.2167	120.902090209021	149.7799779978
645463.3.peg.2169	35.5600539811066	45.1754385964912
645463.3.peg.2170	47.7069351230425	62.5838926174497
645463.3.peg.2183	202.294372294372	242.251082251082
645463.3.peg.2187	46.6666666666667	59.4871794871795
645463.3.peg.2191	41.3475177304965	52.7659574468085
645463.3.peg.221	19.4260485651214	26.2693156732892
645463.3.peg.2218	28.1733746130031	29.360165118679
645463.3.peg.222	28.8825757575758	39.7727272727273
645463.3.peg.2222	5.24168236032643	8.63151286880101
645463.3.peg.2226	45.6214689265537	61.1111111111111
645463.3.peg.223	20.0647249190939	35.2750809061489
645463.3.peg.2238	4.78821362799263	5.34069981583794
645463.3.peg.2242	10.2908277404922	12.1923937360179
645463.3.peg.2243	11.7016622922135	14.2825896762905
645463.3.peg.2246	4.80535279805353	4.50121654501217
645463.3.peg.2250	0.976190476190476	0.880952380952381
645463.3.peg.2253	0.095238095238095	0.142857142857143
645463.3.peg.2254	0	0
645463.3.peg.2255	0.135869565217391	0.226449275362319
645463.3.peg.2256	0.069881201956674	0.10482180293501
645463.3.peg.2261	11.1355311355311	14.3956043956044
645463.3.peg.2273	16.6025641025641	15.8333333333333
645463.3.peg.2284	22.3536036036036	27.0833333333333
645463.3.peg.2288	2.32426303854875	2.77777777777778
645463.3.peg.2289	3.05059523809524	3.79464285714286
645463.3.peg.2293	57.0815450643777	68.2045779685265
645463.3.peg.230	29.9713876967096	32.1173104434907
645463.3.peg.2302	11.4967462039046	12.002892263196
645463.3.peg.2303	8.36972343522562	7.9330422125182
645463.3.peg.231	32.5292397660819	42.8728070175439
645463.3.peg.2316	28.90625	35.8072916666667
645463.3.peg.2317	18.6274509803922	25.1633986928105
645463.3.peg.232	26.5088207985144	31.3370473537604
645463.3.peg.2324	0.462962962962963	0.925925925925926
645463.3.peg.2325	0.072780203784571	0.363901018922853
645463.3.peg.2326	0.139275766016713	0.278551532033426
645463.3.peg.2327	0.888415067519545	0.710732054015636
645463.3.peg.2328	0.33003300330033	0.33003300330033
645463.3.peg.2329	0.111856823266219	0.111856823266219
645463.3.peg.233	14.6464646464646	15.9090909090909
645463.3.peg.2334	7.28715728715729	9.30735930735931
645463.3.peg.234	14.7423352902805	15.4598825831703
645463.3.peg.235	33.6530775379696	33.4532374100719
645463.3.peg.2356	36.1861861861862	47.3723723723724
645463.3.peg.236	124.586288416076	131.665353296559
645463.3.peg.2360	13.8565891472868	18.3624031007752
645463.3.peg.2361	11.301044634378	17.5213675213675
645463.3.peg.2362	36.1960784313725	41.5294117647059
645463.3.peg.2363	66.4855072463768	62.3188405797101
645463.3.peg.2364	56.9716775599129	51.5250544662309
645463.3.peg.2366	276.497695852535	313.517665130568
645463.3.peg.2367	29.6684118673647	41.1867364746946
645463.3.peg.2368	33.4201388888889	41.1458333333333
645463.3.peg.2369	27.5413711583924	38.8888888888889
645463.3.peg.237	5.78465063001145	6.41466208476518
645463.3.peg.2370	29.1257597007948	45.7223001402525
645463.3.peg.2371	149.578947368421	185.649122807018
645463.3.peg.2372	205.1	264.933333333333
645463.3.peg.2375	292.627345844504	321.179624664879
645463.3.peg.2376	249.54128440367	262.423547400612
645463.3.peg.2378	315.865063460254	334.36873747495
645463.3.peg.2379	265.73275862069	288.793103448276
645463.3.peg.238	9.69387755102041	15.1927437641723
645463.3.peg.2384	45.2314814814815	46.1111111111111
645463.3.peg.2389	5.59440559440559	5.12820512820513
645463.3.peg.239	8.15412186379928	10.1254480286738
645463.3.peg.2390	3.45911949685535	3.61635220125786
645463.3.peg.2391	8.9662447257384	6.4873417721519
645463.3.peg.240	7.8760162601626	11.7378048780488
645463.3.peg.2402	189.652014652015	209.70695970696
645463.3.peg.2407	2.92712066905615	3.52449223416965
645463.3.peg.2408	4.22427035330261	5.06912442396313
645463.3.peg.2409	4.20765027322404	4.0983606557377
645463.3.peg.2416	690.429505135387	759.570494864613
645463.3.peg.2417	488.628472222222	539.670138888889
645463.3.peg.2419	615.31746031746	614.484126984127
645463.3.peg.2446	11.9647355163728	16.6666666666667
645463.3.peg.2447	43.5185185185185	50.9259259259259
645463.3.peg.2456	100.737797956867	145.838062807416
645463.3.peg.2459	1.74013921113689	2.16550657385924
645463.3.peg.2463	3.7037037037037	3.61552028218695
645463.3.peg.2464	1.55677655677656	1.46520146520147
645463.3.peg.2478	0.355297157622739	0.549095607235142
645463.3.peg.2479	136.429608127721	160.498306724722
645463.3.peg.2480	188.964732650739	209.215017064846
645463.3.peg.2486	131.965174129353	151.865671641791
645463.3.peg.2487	20.9722222222222	21.875
645463.3.peg.2496	277.777777777778	322.649572649573
645463.3.peg.2516	12.7742392073602	12.1726822363765
645463.3.peg.2535	3.47752332485157	5.3011026293469
645463.3.peg.2536	1.07981220657277	2.20657276995305
645463.3.peg.2542	22.0634920634921	28.8359788359788
645463.3.peg.2546	19.8212407991588	24.0273396424816
645463.3.peg.2551	8.01063022019742	7.97266514806378
645463.3.peg.2553	7.60869565217391	8.46920289855072
645463.3.peg.2560	5.46932742054693	6.5779748706578
645463.3.peg.2561	4.11686586985392	4.9468791500664
645463.3.peg.2563	10.5590062111801	13.2505175983437
645463.3.peg.2565	414.080459770115	496.264367816092
645463.3.peg.2567	69.1767068273092	102.008032128514
645463.3.peg.2569	20.631970260223	29.368029739777
645463.3.peg.2572	141.159420289855	130.724637681159
645463.3.peg.2583	13.1107491856678	14.5494028230185
645463.3.peg.2586	52.0423048869438	75.7476294675419
645463.3.peg.260	20.5974842767296	24.4758909853249
645463.3.peg.2602	30.6224899598394	35.5421686746988
645463.3.peg.2615	1.19447555057857	1.58641284061217
645463.3.peg.2619	17.2222222222222	16.2698412698413
645463.3.peg.2620	66.9003115264798	88.9408099688474
645463.3.peg.2621	106.175595238095	128.571428571429
645463.3.peg.2630	93.0645161290323	124.784946236559
645463.3.peg.2631	137.981859410431	176.077097505669
645463.3.peg.2633	94.2431561996779	112.92270531401
645463.3.peg.2635	45.1456310679612	55.42071197411
645463.3.peg.2637	46.0890493381468	46.3297232250301
645463.3.peg.2638	64.2995169082126	69.0821256038647
645463.3.peg.2641	4.41419141914191	4.45544554455446
645463.3.peg.2642	13.2958801498127	19.1011235955056
645463.3.peg.2643	22.2587719298246	29.9890350877193
645463.3.peg.2653	24.750499001996	28.4930139720559
645463.3.peg.2654	10.8011444921316	12.9470672389127
645463.3.peg.2656	92.4791086350975	125.116063138347
645463.3.peg.2662	45.9137709137709	62.7413127413127
645463.3.peg.2678	60.7352941176471	65.7843137254902
645463.3.peg.2699	44.6210268948655	50.9372453137734
645463.3.peg.2701	20.4646017699115	27.6548672566372
645463.3.peg.2702	27.0897832817337	34.0041279669763
645463.3.peg.2703	37.4454148471616	41.5211062590975
645463.3.peg.2716	29.1919191919192	38.1818181818182
645463.3.peg.2717	42.8497942386831	54.6810699588477
645463.3.peg.2718	22.4948875255624	26.9938650306748
645463.3.peg.2719	335.745614035088	454.667919799499
645463.3.peg.2721	51.1685116851169	70.0492004920049
645463.3.peg.2723	0.424088210347752	0.381679389312977
645463.3.peg.2726	1.40485312899106	2.8735632183908
645463.3.peg.2727	0.936329588014981	1.79775280898876
645463.3.peg.2729	854.731638418079	1015.77683615819
645463.3.peg.2741	288.875502008032	356.787148594378
645463.3.peg.2743	18.1137724550898	25.748502994012
645463.3.peg.2744	3.73635600335852	4.7439126784215
645463.3.peg.2752	20.8333333333333	26.5252976190476
645463.3.peg.2753	6.95970695970696	7.58241758241758
645463.3.peg.2756	0.810185185185185	0.752314814814815
645463.3.peg.2762	51.4299802761341	60.0591715976331
645463.3.peg.2774	67.4408014571949	95.0364298724955
645463.3.peg.2782	0.717703349282297	0.87719298245614
645463.3.peg.2783	1.31670131670132	1.38600138600139
645463.3.peg.2784	40.9362549800797	44.0239043824701
645463.3.peg.2787	21.3706407137064	22.9521492295215
645463.3.peg.2788	110.458612975392	138.730425055928
645463.3.peg.2789	53.6817102137767	62.43072050673
645463.3.peg.2793	25.2717391304348	29.2798913043478
645463.3.peg.2794	141.423001949318	185.477582846004
645463.3.peg.2802	143.461762988908	214.039696438996
645463.3.peg.2808	125.441501103753	141.004415011038
645463.3.peg.2818	38.6904761904762	45.4985119047619
645463.3.peg.2819	30.8100929614874	39.6414342629482
645463.3.peg.2821	39.7333333333333	46.4
645463.3.peg.2826	19.366852886406	24.3016759776536
645463.3.peg.2827	12.0093731693029	17.8383128295255
645463.3.peg.2830	909.370529327611	1024.82117310443
645463.3.peg.2831	122.164694280079	137.352071005917
645463.3.peg.2833	28.0735107731305	22.4017743979721
645463.3.peg.2835	43.1372549019608	41.0947712418301
645463.3.peg.2837	84.8557692307692	102.938034188034
645463.3.peg.2840	36.9496855345912	45.8805031446541
645463.3.peg.2841	90.043695380774	122.409488139825
645463.3.peg.2842	4.78468899521531	8.24029771398192
645463.3.peg.2845	5.11603375527426	6.69831223628692
645463.3.peg.2859	0.22075055187638	0.275938189845475
645463.3.peg.2880	26.4063811922754	26.4903442485306
645463.3.peg.2886	3.6036036036036	2.95495495495495
645463.3.peg.2893	9.94496855345912	12.4213836477987
645463.3.peg.2903	7.63239875389408	10.1505711318795
645463.3.peg.2906	61.792863359443	83.5944299390775
645463.3.peg.2907	69.0429042904291	85.5775577557756
645463.3.peg.2909	101.511335012594	108.816120906801
645463.3.peg.2914	0.905118601747815	0.967540574282147
645463.3.peg.2930	2.66666666666667	1.74358974358974
645463.3.peg.2932	2.71739130434783	1.81159420289855
645463.3.peg.2932	2.74914089347079	3.52233676975945
645463.3.peg.294	22.8116710875332	24.9778956675508
645463.3.peg.2941	708.647798742138	741.037735849057
645463.3.peg.2943	1487.56674294432	1646.18611746758
645463.3.peg.2944	1187.17656012177	1136.03500761035
645463.3.peg.2945	1145.83333333333	1051.60256410256
645463.3.peg.295	20.8699902248289	23.5092864125122
645463.3.peg.2969	1.79597701149425	2.22701149425287
645463.3.peg.2970	3.34212840809147	3.95778364116095
645463.3.peg.2971	4.78723404255319	4.78723404255319
645463.3.peg.2985	1.58450704225352	2.23004694835681
645463.3.peg.2989	12.2298065984073	19.3401592718999
645463.3.peg.2990	22.669220945083	32.4393358876117
645463.3.peg.2993	7.56172839506173	15.4835390946502
645463.3.peg.2994	42.5714285714286	64.9285714285714
645463.3.peg.3003	1.29198966408269	1.6365202411714
645463.3.peg.3004	0.490196078431373	1.79738562091503
645463.3.peg.3005	1.12820512820513	1.17948717948718
645463.3.peg.3007	2.74869109947644	1.91972076788831
645463.3.peg.3010	43.0525557955364	66.8106551475882
645463.3.peg.3013	117.916186082276	142.81045751634
645463.3.peg.3014	119.668458781362	138.799283154122
645463.3.peg.3015	108.09968847352	121.806853582555
645463.3.peg.3016	117.748917748918	129.761904761905
645463.3.peg.303	1.32850241545894	0.36231884057971
645463.3.peg.3032	2.07843137254902	3.72549019607843
645463.3.peg.3033	108.333333333333	151.572327044025
645463.3.peg.304	1.30522088353414	1.40562248995984
645463.3.peg.3048	3.30363771343727	4.23162583518931
645463.3.peg.3057	1.06837606837607	1.06837606837607
645463.3.peg.3059	0.975975975975976	0.938438438438438
645463.3.peg.306	1.32924335378323	2.04498977505112
645463.3.peg.3063	0.549450549450549	0.512820512820513
645463.3.peg.3064	0.257898130238556	0.290135396518375
645463.3.peg.307	1.38888888888889	1.52116402116402
645463.3.peg.308	1.04166666666667	1.09953703703704
645463.3.peg.3085	1.26886145404664	1.33744855967078
645463.3.peg.3086	0	0.282485875706215
645463.3.peg.3087	0.040064102564103	0.080128205128205
645463.3.peg.3088	0.314465408805031	0.471698113207547
645463.3.peg.3090	2.5974025974026	3.54978354978355
645463.3.peg.3091	4.22400611620795	5.56192660550459
645463.3.peg.3097	86.0011990407674	117.805755395683
645463.3.peg.3101	1.95258019525802	2.58019525801953
645463.3.peg.3102	1.04329681794471	1.14762649973918
645463.3.peg.3105	3.08908045977011	4.5617816091954
645463.3.peg.3106	2.17785843920145	2.81306715063521
645463.3.peg.3108	37.1951219512195	47.8658536585366
645463.3.peg.3110	2.69097222222222	1.51909722222222
645463.3.peg.3111	8.09968847352025	10.8255451713396
645463.3.peg.3114	6.62482566248257	5.23012552301255
645463.3.peg.3122	15.3951890034364	20.1030927835052
645463.3.peg.3140	4.30672268907563	5.07703081232493
645463.3.peg.3141	3.78434421980301	3.93986521513738
645463.3.peg.3143	11.7773019271949	17.7373304782298
645463.3.peg.3146	12.2498274672188	17.287784679089
645463.3.peg.3147	7.0945945945946	10.0788288288288
645463.3.peg.3150	1.5295358649789	1.60864978902954
645463.3.peg.317	5.57259713701431	6.18609406952965
645463.3.peg.319	4.7699214365881	4.09652076318743
645463.3.peg.320	3.3748701973001	3.84215991692627
645463.3.peg.321	2.28174603174603	2.81084656084656
645463.3.peg.3215	309.976798143852	436.388244392885
645463.3.peg.3216	182.681017612524	245.629484670581
645463.3.peg.3217	249.395161290323	325.268817204301
645463.3.peg.3218	178.969243557772	242.60182876143
645463.3.peg.3219	603.422619047619	870.833333333333
645463.3.peg.322	2.05205205205205	2.45245245245245
645463.3.peg.3222	0.312256049960968	0.429352068696331
645463.3.peg.3223	0.826149425287356	0.862068965517241
645463.3.peg.3226	1.05342362678706	1.54251316779533
645463.3.peg.3227	3.06186868686869	4.95580808080808
645463.3.peg.3237	45.4627949183303	51.2099213551119
645463.3.peg.3274	30.4438860971524	37.0603015075377
645463.3.peg.3276	46.2075848303393	59.6307385229541
645463.3.peg.3279	59.7629009762901	69.4560669456067
645463.3.peg.3289	31.4484126984127	40.1785714285714
645463.3.peg.3291	21.474358974359	22.3290598290598
645463.3.peg.3292	22.266139657444	23.5836627140975
645463.3.peg.3293	37.603305785124	50.5509641873278
645463.3.peg.3295	42.5837320574163	55.5821371610845
645463.3.peg.3304	71.6320246343341	92.2632794457275
645463.3.peg.3307	13.4983127109111	19.6287964004499
645463.3.peg.3312	1.43790849673203	2.02614379084967
645463.3.peg.3313	0.303030303030303	0.666666666666667
645463.3.peg.3314	0.925925925925926	0.708061002178649
645463.3.peg.3322	14.1162514827995	19.2170818505338
645463.3.peg.3326	37.4509803921569	53.8235294117647
645463.3.peg.3328	250.616332819723	337.493579866461
645463.3.peg.3330	10.0260416666667	32.2265625
645463.3.peg.3331	2.9040404040404	6.62878787878788
645463.3.peg.3332	1.41843971631206	4.49172576832151
645463.3.peg.3333	1.45833333333333	4.0625
645463.3.peg.3335	21.2686567164179	25.6218905472637
645463.3.peg.3336	84.5991561181435	97.5738396624473
645463.3.peg.3337	38.7788778877888	46.4246424642464
645463.3.peg.3339	129.740740740741	156.148148148148
645463.3.peg.334	33.4019204389575	38.4087791495199
645463.3.peg.3340	36.0385572139303	50.6218905472637
645463.3.peg.3365	67.8381256656017	94.19595314164
645463.3.peg.3373	27.5990675990676	28.3682983682984
645463.3.peg.3392	4.09604519774011	5.3319209039548
645463.3.peg.34	0.516089860352155	0.576806314511233
645463.3.peg.3413	122.913117546848	160.647359454855
645463.3.peg.3414	58.125	81.3020833333333
645463.3.peg.3421	31.4989517819706	36.6876310272537
645463.3.peg.3434	0.290360046457607	0.754936120789779
645463.3.peg.3436	0.840336134453782	0.887021475256769
645463.3.peg.3438	50.8281573498965	56.832298136646
645463.3.peg.3439	28.9333333333333	32.5333333333333
645463.3.peg.3440	33.9955849889625	39.4039735099338
645463.3.peg.3441	27.8228532792427	34.0094658553076
645463.3.peg.3444	26.1140819964349	29.3226381461676
645463.3.peg.3447	29.6387520525452	35.7963875205254
645463.3.peg.3451	23.7161531279178	28.1979458450047
645463.3.peg.3452	41.9753086419753	44.9074074074074
645463.3.peg.3454	32.2666666666667	34.7666666666667
645463.3.peg.3456	26.937984496124	28.5529715762274
645463.3.peg.3457	24.7154471544715	24.3089430894309
645463.3.peg.3458	53.0563514804202	62.3686723973257
645463.3.peg.3462	1.97811447811448	1.93602693602694
645463.3.peg.3472	6.0752688172043	7.20430107526882
645463.3.peg.3495	15.5263157894737	15.7017543859649
645463.3.peg.35	0.54585152838428	0.655021834061135
645463.3.peg.3502	123.704663212435	134.110535405872
645463.3.peg.3506	177.394636015326	272.030651340996
645463.3.peg.3507	245.806451612903	348.853046594982
645463.3.peg.3508	212.514827995255	290.213523131673
645463.3.peg.3509	160.84497671324	213.572854291417
645463.3.peg.3510	107.417582417582	148.901098901099
645463.3.peg.3514	240.180878552972	351.937984496124
645463.3.peg.3515	75.8771929824561	108.333333333333
645463.3.peg.3516	227.625570776256	314.840182648402
645463.3.peg.3519	57.5396825396825	72.3015873015873
645463.3.peg.3556	130.178759200841	169.348054679285
645463.3.peg.3557	158.804347826087	185.398550724638
645463.3.peg.3581	26.5221878224974	37.4613003095975
645463.3.peg.3584	126.589797344514	157.302585604472
645463.3.peg.3591	16.0992907801418	21.8439716312057
645463.3.peg.3595	160.490196078431	209.248366013072
645463.3.peg.3598	253.501945525292	340.920881971466
645463.3.peg.360	215.134459036898	253.377110694184
645463.3.peg.3601	4.70347648261759	6.0838445807771
645463.3.peg.3605	17.7819083023544	24.7211895910781
645463.3.peg.3609	152.660152008686	201.302931596091
