reaction	linear_coefficient
rxn07842_c	0.011492221228125985
rxn02201_c	0.011492221228125985
rxn02200_c	0.011492221228125985
rxn07841_c	0.011492221228125985
rxn00345_c	0.035382420743265336
rxn00938_c	0.035382420743265336
rxn00390_c	0.035382420743265336
rxn00376_c	0.035382420743265336
rxn02230_c	0.38759206329722645
rxn02229_c	0.38759206329722645
rxn00423_c	0.0002979546027391228
rxn01219_c	0.06213941727210667
rxn00707_c	0.06213941727210667
rxn00364_c	0.06213941727210667
rxn03933_c	0.035382420743265336
rxn03408_c	0.035382420743265336
peptidoglycan_rxn	0.035382420743265336
rxn02177_c	0.06213941727210667
rxn00141_c	0.06213941727210667
rxn00947_c	0.711543018124541
rxn05736_c	0.711543018124541
rxn00988_c	0.711543018124541
rxn09448_c	0.711543018124541
rxn09449_c	0.711543018124541
rxn09450_c	0.711543018124541
rxn01452_c	0.002891755386701316
rxn03861_c	0.002891755386701316
rxn00022_c	0.01422253259367786
rxn00575_c	0.01422253259367786
rxn01388_c	0.036201509166242984
rxn00973_c	0.036201509166242984
rxn00974_c	0.036201509166242984
rxn04031_c	0.8838254059830929
rxn05456_c	0.023915132954699107
rxn05452_c	0.023915132954699107
rxn05457_c	0.023915132954699107
rxn05358_c	0.023915132954699107
rxn05454_c	0.023915132954699107
rxn05455_c	0.023915132954699107
rxn05453_c	0.023915132954699107
rxn05458_c	0.023915132954699107
rxn05451_c	0.023915132954699107
rxn05383_c	0.023915132954699107
rxn05465_c	0.023915132954699107
rxn05408_c	0.023915132954699107
rxn05459_c	0.023915132954699107
rxn10279_c	0.024597710796087073
rxn10276_c	0.024597710796087073
rxn10283_c	0.024597710796087073
rxn10287_c	0.024597710796087073
rxn10284_c	0.024597710796087073
rxn10286_c	0.024597710796087073
rxn10272_c	0.024597710796087073
rxn10275_c	0.024597710796087073
rxn10271_c	0.024597710796087073
rxn10278_c	0.024597710796087073
rxn10282_c	0.024597710796087073
rxn10285_c	0.024597710796087073
rxn10281_c	0.024597710796087073
rxn10274_c	0.024597710796087073
rxn10288_c	0.024597710796087073
rxn10277_c	0.024597710796087073
rxn10273_c	0.024597710796087073
rxn10280_c	0.024597710796087073
rxn04658_c	0.03456333232028768
rxn04271_c	0.03456333232028768
rxn01643_c	0.03456333232028768
rxn07876_c	0.03456333232028768
rxn04727_c	0.03456333232028768
rxn00532_c	0.03456333232028768
rxn03366_c	0.03456333232028768
rxn03921_c	0.03456333232028768
rxn04723_c	0.03456333232028768
rxn04744_c	0.03456333232028768
rxn07885_c	0.03456333232028768
rxn02107_c	0.03456333232028768
rxn05127_c	0.03456333232028768
rxn03915_c	0.03456333232028768
rxn03365_c	0.03456333232028768
rxn03618_c	0.03456333232028768
rxn05126_c	0.03456333232028768
rxn01851_c	0.03456333232028768
rxn07875_c	0.03456333232028768
rxn04737_c	0.03456333232028768
rxn04270_c	0.03456333232028768
rxn02687_c	0.03456333232028768
rxn05348_c	0.018454510223595354
rxn05347_c	0.018454510223595354
rxn05379_c	0.018454510223595354
rxn05404_c	0.018454510223595354
rxn05363_c	0.018454510223595354
rxn05388_c	0.018454510223595354
rxn05344_c	0.018454510223595354
rxn05349_c	0.018454510223595354
rxn05460_c	0.018454510223595354
rxn05400_c	0.018454510223595354
rxn05346_c	0.018454510223595354
rxn05409_c	0.018454510223595354
rxn05413_c	0.018454510223595354
rxn05343_c	0.018454510223595354
rxn05359_c	0.018454510223595354
rxn05350_c	0.018454510223595354
rxn05429_c	0.018454510223595354
rxn05384_c	0.018454510223595354
rxn05417_c	0.018454510223595354
rxn05425_c	0.018454510223595354
rxn05392_c	0.018454510223595354
rxn05367_c	0.018454510223595354
rxn05375_c	0.018454510223595354
rxn05371_c	0.018454510223595354
rxn05396_c	0.018454510223595354
rxn05345_c	0.018454510223595354
rxn05421_c	0.018454510223595354
rxn01358_c	0.030194819175340948
rxn01646_c	0.030194819175340948
rxn01859_c	0.030194819175340948
rxn01649_c	0.030194819175340948
rxn01985_c	0.030194819175340948
rxn01799_c	0.030194819175340948
rxn01548_c	0.030194819175340948
rxn01647_c	0.030194819175340948
rxn01446_c	0.030194819175340948
rxn01138_c	0.030194819175340948
rxn12638_c	0.0068507118534394465
rxn12636_c	0.0068507118534394465
rxn12634_c	0.0068507118534394465
rxn12645_c	0.0068507118534394465
rxn12644_c	0.0068507118534394465
rxn12640_c	0.0068507118534394465
rxn12844_c	0.017635421800617702
rxn30242_c	0.017635421800617702
rxn30247_c	0.017635421800617702
rxn30237_c	0.017635421800617702
rxn30241_c	0.017635421800617702
rxn30239_c	0.017635421800617702
rxn30244_c	0.017635421800617702
rxn12845_c	0.017635421800617702
rxn30246_c	0.017635421800617702
rxn30245_c	0.017635421800617702
rxn08133_c	0.017635421800617702
rxn12846_c	0.017635421800617702
rxn12847_c	0.017635421800617702
rxn30240_c	0.017635421800617702
rxn30238_c	0.017635421800617702
rxn07466_c	0.017635421800617702
rxn00490_c	0.0019361563821339838
rxn02168_c	0.0019361563821339838
rxn05958_c	0.040843018540929525
rxn00305_c	0.016816333377640054
rxn02341_c	0.016816333377640054
rxn12512_c	0.016816333377640054
rxn09177_c	0.016816333377640054
rxn00519_c	0.016816333377640054
rxn00678_c	0.018317999642005676
rxn00258_c	0.018317999642005676
rxn01018_c	0.018317999642005676
rxn00539_c	0.010400111641968973
rxn00800_c	0.010400111641968973
rxn00211_c	0.040843018540929525
rxn01603_c	0.021594353333916277
rxn00689_c	0.021594353333916277
rxn01210_c	0.021594353333916277
rxn00192_c	1.0
rxn01636_c	1.0
rxn01303_c	1.0
rxn00708_c	0.16807534366819415
rxn02400_c	0.16807534366819415
rxn00132_c	0.16807534366819415
rxn00831_c	0.16807534366819415
rxn01145_c	0.16807534366819415
rxn01961_c	0.16807534366819415
rxn01670_c	0.16807534366819415
rxn01507_c	0.16807534366819415
rxn01521_c	0.16807534366819415
rxn01445_c	0.16807534366819415
rxn00550_c	0.16807534366819415
rxn01218_c	0.16807534366819415
rxn00363_c	0.16807534366819415
rxn00913_c	0.16807534366819415
rxn01199_c	0.8838254059830929
rxn01215_c	0.027601043324818313
rxn01343_c	0.027601043324818313
rxn00545_c	0.027601043324818313
rxn06488_c	0.2783797582757888
rxn05183_c	0.13340043420587655
rxn02834_c	0.5710687177811652
rxn02835_c	0.5710687177811652
rxn01547_c	0.5710687177811652
rxn02320_c	0.7590503710582008
rxn01270_c	0.2673220271654312
rxn00493_c	0.2673220271654312
rxn00527_c	0.2673220271654312
rxn00783_c	0.0377031754306086
rxn02504_c	0.0377031754306086
rxn04082_c	1.0
rxn04996_c	0.06814610726300871
rxn04113_c	0.06814610726300871
rxn08756_c	0.06814610726300871
rxn08352_c	0.06814610726300871
rxn08168_c	0.4457476155964748
rxn01600_c	0.4457476155964748
rxn04068_c	0.012720866329312241
rxn02795_c	0.012720866329312241
rxn02015_c	0.012720866329312241
rxn03094_c	0.012720866329312241
rxn02796_c	0.012720866329312241
rxn03095_c	0.012720866329312241
rxn10263_c	0.036201509166242984
rxn09110_c	0.036201509166242984
rxn09109_c	0.036201509166242984
rxn10261_c	0.036201509166242984
rxn09108_c	0.036201509166242984
rxn10264_c	0.036201509166242984
rxn10259_c	0.036201509166242984
rxn09112_c	0.036201509166242984
rxn09114_c	0.036201509166242984
rxn10262_c	0.036201509166242984
rxn09113_c	0.036201509166242984
rxn10260_c	0.036201509166242984
rxn09111_c	0.036201509166242984
rxn08310_c	0.03429028622366875
rxn10224_c	0.03429028622366875
rxn10220_c	0.03429028622366875
rxn08306_c	0.03429028622366875
rxn02405_c	0.03429028622366875
rxn10222_c	0.03429028622366875
rxn10225_c	0.03429028622366875
rxn08307_c	0.03429028622366875
rxn08311_c	0.03429028622366875
rxn08308_c	0.03429028622366875
rxn10221_c	0.03429028622366875
rxn10223_c	0.03429028622366875
rxn08309_c	0.03429028622366875
rxn08312_c	0.03429028622366875
rxn03185_c	0.041116064637548445
