	minimum	maximum
rxn03408_c	26.549138070209665	33.186422587765946
rxn00022_c	54.13811738150294	848.650330725994
rxn01358_c	-596.8227393079119	999.9999999999999
rxn00258_c	-2.5996031027115123	-2.079682482169801
rxn09177_c	0.09734683958939178	0.12168354948704073
rxn01218_c	-3.4845743717154196	-2.787659497372004
rxn00001_c	461.7433049044945	577.1791311306888
rxn02305_c	0.08849712690062006	0.11062140862577508
rxn00910_c	-710.0190924261892	1000.0
rxn00337_c	26.549138070209825	33.186422587766124
rxn08669_c	-0.02765535215644377	-0.022124281725155015
rxn01739_c	0.08849712690060231	0.11062140862579004
rxn00225_c	-997.7875718274826	-239.97086309577577
rxn00148_c	-1000.0	-87.89919436692703
rxn00100_c	0.09734683958939176	0.12168354948704203
rxn05298_c	-1000.0	718.2743884984123
rxn03903_c	26.54913807020955	33.18642258776583
rxn00097_c	166.79191385497714	208.48989231874918
rxn01217_c	2.787659497372004	3.484574371715429
rxn02212_c	0.08849712690057063	0.11062140862588661
rxn00692_c	-506.93043125041197	-126.63599063448294
rxn00926_c	-989.3197755683142	541.2858630321047
rxn00171_c	-16.604906090868162	1000.0
rxn03958_c	-377.2190034142693	-301.7752027313802
rxn10060_c	-2.511105975807636	-2.0088847806459538
rxn01966_c	-67.64499137472944	-54.1159930997776
rxn02380_c	-794.6670833165646	-0.15486997207676723
rxn08799_c	-0.08296605646955868	-0.06637284517546505
rxn05938_c	0.0	1000.0
rxn09111_c	0.022124281725155015	0.027655352156557456
rxn00907_c	0.08849712690062006	0.11062140862600245
rxn01643_c	26.549138070209825	33.18642258776602
rxn00392_c	0.008849712689973649	0.011062140862588669
rxn00747_c	-349.4965538651056	477.95268944320776
rxn01334_c	-689.0728000208123	-246.4266970489142
rxn05219_c	4.7788448526378655	5.9735560657978635
rxn02175_c	0.09734683959144014	0.12168354948704205
rxn02009_c	26.549138070209683	33.186422587765975
rxn00555_c	303.25695267978233	990.2385775190003
rxn01505_c	107.96649481885254	134.95811852358156
rxn00213_c	-67.47905926179067	-53.98324740942667
rxn01740_c	-0.11062140862588876	-0.08849712690084743
rxn00139_c	-20.510552103140753	-16.408441682510897
rxn00790_c	0.0884971269010049	0.11062140862625613
rxn03910_c	301.77520273138055	377.21900341426897
rxn00182_c	-904.800151041167	203.99348067865327
rxn01132_c	-848.6503307259743	-54.13811738150332
rxn03908_c	301.77520273137986	377.2190034142734
rxn01255_c	0.08849712690069925	0.11062140862588707
rxn05485_c	-882.2720827001508	-195.29045786090967
rxn05496_c	62.35507561423253	77.94384451779968
rxn00527_c	1.1368683772161603e-12	371.0461453439624
rxn10271_c	0.022124281725155015	0.027655352156557456
rxn01548_c	-998.6371442457272	996.7007368420725
rxn08352_c	27.434109339216658	34.29263667402471
rxn08850_c	-0.02765535215644377	-0.022124281725155015
rxn01345_c	246.42669704889545	689.0728000208165
rxn05645_c	0.09734683959072754	0.12168354948835258
rxn01967_c	-902.7663238257752	-108.25411048128353
rxn01116_c	-31.66542986964646	666.6371676243668
rxn00711_c	16.319944555610537	20.399930694516165
rxn00908_c	-504.3087038659734	-124.53860872692628
rxn01138_c	-7.160271563523565	-5.728217250839862
rxn05494_c	92.92198324573428	116.15247905718081
rxn01870_c	0.022124281725187166	794.5343376262063
rxn00297_c	0.8849712690069964	1.106214086258774
rxn00611_c	-1.3551122556664268	-1.0840898045329368
rxn00931_c	0.0	767.4832476505927
rxn08756_c	274.3410933921568	342.926366740244
rxn00412_c	5.248069009063315	6.56008626132997
rxn03005_c	-0.11062140862622982	-0.08849712690084743
rxn08647_c	0.0	794.5122133444806
rxn10168_c	0.08849712690069697	0.11062140862588658
rxn02895_c	0.0884971269010049	0.11062140862605084
rxn03108_c	0.088497126900877	0.11062140862606605
rxn01333_c	290.7697468639342	973.0549721458613
rxn12510_c	0.09734683959012744	0.12168354948683772
rxn03933_c	26.549138070210574	33.186422587765946
rxn01977_c	108.09924050920756	135.12405063652056
rxn01986_c	-16.60490609086912	1000.0000000000001
rxn01646_c	-0.44248563450275924	-0.3539885076019118
rxn00105_c	0.3539885076021189	0.44248563450284356
rxn00223_c	0.022124281725155015	794.5343376262168
rxn00784_c	-16.604906090871964	1000.0
rxn02285_c	-66.37284517553189	-53.098276140419216
rxn05663_c	1.1327632243289443	1.415954030411348
rxn03907_c	301.7752027313792	377.21900341426976
rxn09310_c	0.0884971269006323	0.11062140862582018
rxn01213_c	27.434109339216093	34.29263667402438
rxn00459_c	1.1368683772161603e-13	794.5122133444861
rxn05209_c	-1000.0	685.7449685213255
rxn05059_c	-0.9734683959078438	-0.7787747167262751
rxn10474_c	-0.11062140862600245	-0.08849712690073375
rxn00260_c	2.0796824821699147	2.5996031027118534
rxn00461_c	53.09827614041933	66.372845175532
rxn10473_c	-0.11062140862600245	-0.08849712690073375
rxn02937_c	0.08849712690082398	0.1106214086260118
rxn08818_c	-0.08296605646955868	-0.06637284517557873
rxn08309_c	0.022124281725155015	0.027655352156330082
rxn03841_c	0.08849712690069937	0.11062140862588714
rxn04954_c	-1000.0	710.0190924261866
rxn01257_c	0.08849712690062006	0.11062140862588876
rxn02213_c	0.08849712690057061	0.1106214086257584
rxn00704_c	53.98324740942587	67.47905926179044
rxn03641_c	102.11038881880256	1000.0
rxn01671_c	0.3539885076011334	0.4424856345028435
rxn05313_c	50.658960803911896	63.323701004877535
rxn01332_c	0.08849712690057061	0.1106214086257584
rxn00785_c	-333.274335248733	15.876963498262853
rxn03909_c	301.8636998582799	377.32962482289594
rxn03084_c	0.08849712690082398	0.1106214086260659
rxn02005_c	54.11599309977723	67.64499137472987
rxn01859_c	-999.9999999999999	530.6056386004207
rxn05201_c	-1000.0000000000082	115.0923552565331
rxn10280_c	0.04424856345042372	0.055310704313001224
rxn05616_c	-0.11062140862600245	-0.08849712690073375
rxn00077_c	2.1858790344464087	2.7323487930594004
rxn01446_c	-565.9623605937477	998.6371442457323
rxn00134_c	5.7282172508328655	7.160271563541306
rxn09109_c	0.022124281725155015	0.027655352156557456
rxn01200_c	-333.3700637823282	15.788466371367349
rxn00763_c	-0.027655352156557456	-0.022124281725268702
rxn00122_c	0.008849712689981477	0.011062140862604632
rxn05223_c	0.08849712690069939	0.11062140862588722
rxn00085_c	313.0183751607731	1000.0
rxn09345_c	27.434109339216207	34.29263667402449
rxn01466_c	27.43410933921632	34.29263667402461
rxn02008_c	53.098276140419365	66.37284517553208
rxn03904_c	26.54913807020955	33.186422587765946
rxn00778_c	-47.45389624100226	1000.0
rxn03901_c	53.98324740942627	67.47905926179064
rxn01985_c	-784.0214166308341	1000.0000000000005
rxn00193_c	-946.9017238595808	738.8432446617423
rxn10272_c	0.022124281725155015	0.027655352156557456
rxn01799_c	16.31994455561039	20.399930694515206
rxn10281_c	0.04424856345042372	0.055310704313001224
rxn02341_c	0.09734683959021175	0.1216835494868362
rxn05232_c	2.212428172517484	2.7655352156471795
rxn01513_c	2.0088847806458756	2.5111059758076393
rxn08307_c	0.022124281725155015	0.027655352156330082
rxn00686_c	-2.511105975807709	-2.0088847806459853
rxn00157_c	-999.8230057461968	0.20282391422176715
rxn01286_c	0.0	794.5122133444822
rxn01236_c	-999.9999999999994	-102.11038881881635
rxn05289_c	242.18329126829894	1000.0
rxn00933_c	-772.6094740446599	-4.849642554158095
rxn00293_c	37.66330285381652	47.07912856727575
EX_cpd00001_e	174.9231195536679	1000.0
EX_cpd00023_e	-718.2743884984322	1000.0
EX_cpd00971_e	-0.11062140862532033	-0.08849712690084743
EX_cpd00051_e	-7.079770152056653	-5.663816121644686
EX_cpd10515_e	-0.11062140862600245	-0.08849712690073375
EX_cpd00009_e	-63.323701004880036	-50.658960803883474
EX_cpd00060_e	-5.9735560657978795	-4.77884485263769
EX_cpd00067_e	-1000.0	605.1074182092653
EX_cpd00122_e	195.29045786092624	882.2720827001489
EX_cpd00035_e	-77.94384451780002	-62.355075614232646
EX_cpd00220_e	-0.12168354948835258	-0.09734683959072754
EX_cpd00117_e	-116.1524790571815	-92.92198324573428
EX_cpd00254_e	-0.11062140862600245	-0.08849712690062006
EX_cpd00205_e	-0.11062140862600245	-0.08849712690073375
EX_cpd00065_e	-1.4159540304115126	-1.1327632243290964
EX_cpd00149_e	-0.11062140862600245	-0.08849712690062006
EX_cpd00099_e	-0.11062140862600245	-0.08849712690062006
EX_cpd00226_e	-115.09235525655436	1000.0
EX_cpd00104_e	-0.11062140862600245	-0.08849712690073375
EX_cpd00063_e	-0.11062140862600245	-0.08849712690062006
EX_cpd00156_e	-14.513528811716355	-11.610823049371675
EX_cpd00039_e	-53.40801608457821	-42.72641286765747
EX_cpd00393_e	-0.11062140862577508	-0.08849712690073375
EX_cpd00322_e	-561.9265557675199	-17.62862767861884
EX_cpd00030_e	-0.11062140862600245	-0.08849712690062006
rxn05669_c	11.610823049371758	14.513528811716403
rxn05244_c	17.628627678618695	561.9265557675202
EX_cpd00084_e	-2.9757158920347138	-2.3805727136312953
rxn05237_c	2.3805727136272887	2.9757158920345814
EX_cpd00644_e	-0.23230495811310448	-0.18584396648986967
R03018_c	0.18584396649009116	0.2323049581127237
EX_cpd00263_e	-0.11062140862600245	-0.08849712690073375
COG3601_c	0.08849712690069939	0.11062140862588732
rxn05255_c	0.08849712690069937	0.11062140862588717
rxn08168_c	-333.3333333333335	-38.43575078127492
rxn01484_c	-990.2385775190011	-303.2569526797753
EX_cpd00107_e	-520.1330963699113	-16.106477095927403
rxn05243_c	16.106477095927314	520.1330963699114
EX_cpd00069_e	-378.4091063021275	-7.362960958138501
rxn18579_c	7.362960958139223	378.40910630212
EX_cpd00066_e	-9.69043539562756	-7.752348316501184
rxn18584_c	7.752348316501257	9.690435395627645
EX_cpd00567_e	-772.6094740446698	-4.849642554158322
ENOG4108HXH_c	4.849642554158314	772.6094740446633
rxn05164_c	2.4071218516990194	3.008902314624105
EX_cpd00119_e	-3.008902314624038	-2.407121851699003
rxn10144_c	11.398429944810076	14.248037431014202
EX_cpd00132_e	-14.248037431014154	-11.398429944810118
rxn10883_c	138.35301023612666	521.5767057524793
EX_cpd00054_e	-521.5767057524788	-138.35301023613533
rxn05169_c	8.778914988549431	10.973643735688
EX_cpd00161_e	-10.973643735688029	-8.778914988549332
rxn05151_c	42.726412867657544	53.40801608457819
rxn34357_c	87.17948717905287	1000.0
EX_cpd00041_e	-1000.0	-87.17948717905972
rxn14152_c	0.0	499.99999999999994
rxn00804_c	0.0	499.9999999999999
R01174_1_c	0.0	500.0
ID001_c	0.0	500.0
EX_cpd05178_e	0.0	500.0
rxn01575_c	0.0	544.297928088899
R01174_3_c	0.0	544.297928088899
ID003_c	0.0	544.297928088899
EX_cpd19585_e	0.0	544.297928088899
rxn11676_c	239.97086309576719	997.7875718274831
rxn07124_c	-1.4779288903810084e-12	371.0461453439642
ID008_c	-371.0461453439834	0.0
EX_cpd03170_e	0.0	371.046145343963
rxn13713_c	-999.9999999999994	-102.1103888189017
rxn00871_c	102.11038881882155	999.9999999999987
EX_cpd00029_e	0.0	1000.0
rxn08061_c	-999.9999999999975	-7.642992736981748e-13
rxn03141_c	26.549138070209683	33.18642258776619
peptidoglycan_rxn	26.549138070209807	33.186422587766096
cellwall_rxn	17.69942538013987	22.1242817251774
lipid_rxn	4.424856345034969	5.53107043129435
cofactor_rxn	17.699425380139875	22.124281725177404
biomass	88.49712690069934	110.621408625887
SK_cpd11416_c	88.49712690069936	110.62140862588701
rxn08686_c	-1000.0	-174.9231195538115
rxn08186_c	0.08849712690073375	0.11062140862600245
rxn08952_c	0.08849712690073375	0.11062140862600245
EX_cpd00133_e	-0.5531070431285343	-0.4424856345033277
rxn11334_c	0.44248563450256356	0.5531070431295049
rxn02269_c	5.115907697472721e-12	544.2979280888976
rxn09142_c	-0.02765535215644377	-0.022124281725155015
rxn00530_c	-0.11062140862577508	-0.08849712690084743
rxn13139_c	-4.124078947409876	-3.2992631579274923
rxn00620_c	-1.1062140862590013	-0.8849712690071101
rxn02476_c	0.08849712690062006	0.11062140862588876
rxn00777_c	-31.66542986962895	666.637167624364
rxn01359_c	-333.33333333333337	-38.43575078128265
rxn00970_c	0.08849712690062006	0.11062140862600245
rxn05227_c	38.43575078127526	333.33333333333326
rxn05293_c	301.77520273137924	377.21900341426965
rxn09341_c	-87.87898995630599	-70.30319196503672
rxn13914_c	26.549138070209683	33.18642258776602
rxn09147_c	-0.08296605646955868	-0.06637284517569242
rxn12239_c	0.08849712690062006	0.11062140862577508
rxn02928_c	-33.18642258776629	-26.549138070209892
rxn00605_c	-67.64499137472944	-54.11599309977703
rxn02011_c	26.549138070209683	33.18642258776601
rxn01644_c	26.549138070209825	33.18642258776616
rxn07466_c	-66.372845175532	-53.09827614041933
rxn09429_c	0.04424856345031003	0.05531070431288754
rxn01520_c	2.0088847806458756	2.5111059758076384
rxn13140_c	-1.7035696928385278	-1.3628557542706403
rxn09065_c	0.04424856345042372	0.05531070431311491
rxn10484_c	26.54913807020955	33.186422587765946
rxn10840_c	-7.079770152056881	-5.6638161216448
rxn05291_c	0.1769942538013538	0.22124281725177752
rxn03852_c	0.8849712690069964	1.106214086258774
rxn08131_c	0.08849712690073375	0.11062140862577508
rxn09063_c	0.04424856345042372	0.05531070431311491
rxn09124_c	-0.082966056469445	-0.06637284517557873
rxn00958_c	0.08849712690050637	0.11062140862566139
rxn05744_c	0.13274569035127115	0.16593211293911736
rxn02286_c	53.09827614041935	66.37284517553204
rxn08040_c	0.8849712690069964	1.1062140862588876
rxn13251_c	38.435750781276056	333.3333333333335
rxn01539_c	0.08849712690069939	0.11062140862588717
rxn06300_c	9.345296600713823	11.681620750893671
rxn06432_c	5.6638161216448	7.079770152056767
rxn06434_c	11.398429944810005	14.248037431014154
rxn06936_c	10.124071317439984	12.655089146801515
rxn06435_c	2.194728747137333	2.7434109339219503
rxn06437_c	4.2478620912335145	5.309827614042547
rxn06436_c	12.991378229022644	16.239222786280152
rxn06438_c	11.115239138727816	13.894048923411447
rxn06439_c	2.4071218516988893	3.0089023146241516
rxn06440_c	17.628627678619182	22.035784598276564
rxn06441_c	16.10647709592729	20.133096369911414
rxn06442_c	16.177274797447808	20.221593496812147
rxn06443_c	4.77884485263769	5.9735560657978795
rxn06444_c	7.752348316501184	9.690435395627674
rxn06445_c	4.849642554158322	6.062053192698613
rxn06446_c	11.717019601652623	14.6462745020674
rxn06447_c	8.778914988549445	10.973643735688029
rxn06448_c	1.1327632243289827	1.4159540304115126
rxn06280_c	7.36296095813816	9.203701197673922
rxn06449_c	11.610823049371788	14.513528811716355
protein_rxn	35.39885076027975	44.24856345035486
rxn05178_c	-961.2471081301801	-48.426595309232766
rxn00348_c	48.426595309229924	961.2471081301809
EX_cpd00320_e	48.426595309229924	961.247108130181
rxn34423_c	0.08849712690069939	0.11062140862588717
rxn12188_c	-794.5343376262194	-0.022124281725155015
rxn00504_c	-1.1368683772161603e-12	767.4832476505874
rxn00367_c	-377.39599766806907	-301.91679813442147
rxn09655_c	-67.64499137472956	-54.11599309977714
rxn12212_c	38.4357507812756	333.33333333333326
rxn10042_c	115.30725234382713	1000.0
rxn05559_c	-999.9999999999994	0.0
EX_cpd00047_e	0.0	1000.0
rxn09687_c	-784.0214166308346	999.9999999999999
EX_cpd03279_e	-1000.000000000001	784.0214166308378
rxn05316_c	-596.8227393079061	1000.0
EX_cpd00246_e	-1000.0	596.8227393079057
rxn05204_c	-995.337881087804	1000.0000000000007
EX_cpd00311_e	-1000.0000000000009	995.3378810878022
rxn09688_c	-564.5995048394938	1000.0000000000027
EX_cpd00277_e	-999.9999999999997	564.5995048394743
rxn05205_c	2.7876594973719193	3.4845743717153255
EX_cpd00654_e	-3.484574371715439	-2.7876594973719193
rxn09685_c	16.319944555611187	20.399930694515092
EX_cpd00412_e	-20.399930694516115	-16.31994455561039
rxn05317_c	-999.9999999999999	530.6056386004672
EX_cpd00438_e	-530.6056386004523	1000.0
rxn05672_c	-685.7449685212032	1000.0
EX_cpd00186_e	-1000.0	685.7449685211805
teichoicacid_rxn	0.8849712690069943	1.1062140862588794
rxn05203_c	-1000.0	0.0
EX_cpd00207_e	0.0	1000.0
rna_rxn	22.143751093092952	27.67968886636954
dna_rxn	4.424856345034985	5.531070431294408
