reaction	linear_coefficient
rxn02200_c	0.014618421551872372
rxn07841_c	0.014618421551872372
rxn07842_c	0.014618421551872372
rxn02201_c	0.014618421551872372
rxn00836_c	0.0036697469894399312
rxn00915_c	0.0036697469894399312
rxn00345_c	0.014618421551872372
rxn00376_c	0.014618421551872372
rxn00390_c	0.014618421551872372
rxn00938_c	0.014618421551872372
rxn02229_c	2.01820746042497e-05
rxn02230_c	2.01820746042497e-05
rxn00423_c	0.0036697469894399312
rxn01219_c	0.0036697469894399312
rxn00364_c	0.0036697469894399312
rxn00707_c	0.0036697469894399312
rxn03933_c	0.021917551381543735
peptidoglycan_rxn	0.021917551381543735
rxn03408_c	0.021917551381543735
rxn02177_c	2.01820746042497e-05
rxn00141_c	2.01820746042497e-05
rxn09448_c	2.01820746042497e-05
rxn05736_c	2.01820746042497e-05
rxn09450_c	2.01820746042497e-05
rxn00947_c	2.01820746042497e-05
rxn09449_c	2.01820746042497e-05
rxn00988_c	2.01820746042497e-05
rxn03861_c	0.1861478110925526
rxn01452_c	0.1861478110925526
rxn00022_c	0.0036697469894399312
rxn00575_c	0.0036697469894399312
rxn01388_c	2.01820746042497e-05
rxn00973_c	2.01820746042497e-05
rxn00974_c	2.01820746042497e-05
rxn04031_c	2.01820746042497e-05
rxn00194_c	2.01820746042497e-05
rxn01231_c	2.01820746042497e-05
rxn00405_c	2.01820746042497e-05
rxn00322_c	2.01820746042497e-05
rxn00346_c	2.01820746042497e-05
rxn05457_c	0.02556711629637942
rxn05358_c	0.02556711629637942
rxn05465_c	0.02556711629637942
rxn05454_c	0.02556711629637942
rxn05456_c	0.02556711629637942
rxn05459_c	0.02556711629637942
rxn05453_c	0.02556711629637942
rxn05451_c	0.02556711629637942
rxn05383_c	0.02556711629637942
rxn05452_c	0.02556711629637942
rxn05458_c	0.02556711629637942
rxn05408_c	0.02556711629637942
rxn05455_c	0.02556711629637942
rxn10283_c	2.01820746042497e-05
rxn10288_c	2.01820746042497e-05
rxn10277_c	2.01820746042497e-05
rxn10285_c	2.01820746042497e-05
rxn10286_c	2.01820746042497e-05
rxn10279_c	2.01820746042497e-05
rxn10272_c	2.01820746042497e-05
rxn10278_c	2.01820746042497e-05
rxn10271_c	2.01820746042497e-05
rxn10282_c	2.01820746042497e-05
rxn10274_c	2.01820746042497e-05
rxn10287_c	2.01820746042497e-05
rxn10284_c	2.01820746042497e-05
rxn10276_c	2.01820746042497e-05
rxn10275_c	2.01820746042497e-05
rxn10281_c	2.01820746042497e-05
rxn10280_c	2.01820746042497e-05
rxn10273_c	2.01820746042497e-05
rxn02107_c	0.021917551381543735
rxn05126_c	0.021917551381543735
rxn00532_c	0.021917551381543735
rxn03366_c	0.021917551381543735
rxn02687_c	0.021917551381543735
rxn07875_c	0.021917551381543735
rxn04727_c	0.021917551381543735
rxn04270_c	0.021917551381543735
rxn07885_c	0.021917551381543735
rxn03921_c	0.021917551381543735
rxn05127_c	0.021917551381543735
rxn03618_c	0.021917551381543735
rxn07876_c	0.021917551381543735
rxn04658_c	0.021917551381543735
rxn01643_c	0.021917551381543735
rxn04723_c	0.021917551381543735
rxn03365_c	0.021917551381543735
rxn04737_c	0.021917551381543735
rxn01851_c	0.021917551381543735
rxn04744_c	0.021917551381543735
rxn03915_c	0.021917551381543735
rxn04271_c	0.021917551381543735
rxn05400_c	0.0292166812112151
rxn05348_c	0.0292166812112151
rxn05359_c	0.0292166812112151
rxn05460_c	0.0292166812112151
rxn05429_c	0.0292166812112151
rxn05346_c	0.0292166812112151
rxn05413_c	0.0292166812112151
rxn05409_c	0.0292166812112151
rxn05396_c	0.0292166812112151
rxn05404_c	0.0292166812112151
rxn05350_c	0.0292166812112151
rxn05349_c	0.0292166812112151
rxn05345_c	0.0292166812112151
rxn05367_c	0.0292166812112151
rxn05379_c	0.0292166812112151
rxn05421_c	0.0292166812112151
rxn05425_c	0.0292166812112151
rxn05347_c	0.0292166812112151
rxn05344_c	0.0292166812112151
rxn05417_c	0.0292166812112151
rxn05375_c	0.0292166812112151
rxn05384_c	0.0292166812112151
rxn05392_c	0.0292166812112151
rxn05388_c	0.0292166812112151
rxn05363_c	0.0292166812112151
rxn05343_c	0.0292166812112151
rxn05371_c	0.0292166812112151
rxn01646_c	0.03651579085881186
rxn01799_c	0.03651579085881186
rxn01138_c	0.03651579085881186
rxn01649_c	0.03651579085881186
rxn01446_c	0.03651579085881186
rxn01985_c	0.03651579085881186
rxn01358_c	0.03651579085881186
rxn01647_c	0.03651579085881186
rxn01859_c	0.03651579085881186
rxn01548_c	0.03651579085881186
